"","genes","PPEE","PPDE","PostFC","RealFC","Direction","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"3190","gene-ACX60_RS16210_ACX60_RS16210",0.970881392182036,0.0291186078179638,0.958072878667647,0.958010123010847,"D Over L",447.546164112244,297.316050263362,302.148763444154,326.264074170183,351.687948252369,325.093833535954
"3191","gene-ACX60_RS16215_ACX60_RS16215",0.957662630977666,0.0423373690223341,0.870690125133388,0.870677005217381,"D Over L",5517.48704835195,4466.91734826714,5461.78323566992,5485.40151934635,3839.59696760585,4123.63802306511
"3192","gene-ACX60_RS16225_tusA",0.0095077337968793,0.990492266203121,1.93656738616203,1.94289434500859,"D Over L",57.7237096091169,87.144359559951,87.0899376986092,138.835776242631,123.292901398819,188.569509011574
"3193","gene-ACX60_RS16230_ACX60_RS16230",0.22459915741546,0.77540084258454,1.3281481257186,1.32849627983016,"D Over L",374.079624609731,575.152773095677,527.871663193611,581.721902456623,716.850530537397,663.764671720742
"3194","gene-ACX60_RS16235_lnt",0.953761598153304,0.0462384018466962,1.12959835279189,1.1296916153694,"D Over L",466.287628271048,773.021730684742,938.438512344197,848.286592842475,763.338017950066,848.562790552085
"3195","gene-ACX60_RS16240_ACX60_RS16240",0.958838221139458,0.0411617788605424,1.0082288937479,1.00826065865737,"D Over L",64.4706367062864,215.297829501055,126.191542379617,143.00084952991,132.051413520047,134.261490416241
"3196","gene-ACX60_RS16245_ACX60_RS16245",0.979573387262309,0.020426612737691,1.09262482733635,1.09267993598198,"D Over L",232.394155569172,1377.90610880675,1023.75110437549,1325.88166311713,586.820312122249,965.475886139261
"3197","gene-ACX60_RS16250_gspG",0.974473856861654,0.0255261431383459,0.946693051220419,0.946665619056847,"D Over L",1079.50833554712,935.007716690298,1030.86048704476,995.452515659664,874.503748719493,1012.99540241018
"3198","gene-ACX60_RS16255_gspF",0.136790602754867,0.863209397245133,1.19777291386028,1.19800700162412,"D Over L",405.565284396522,470.579541623736,447.891108164276,516.469087622587,572.671946387958,497.06922575451
"3199","gene-ACX60_RS16260_ACX60_RS16260",0.703041301363514,0.296958698636486,1.31624302442554,1.31661460482793,"D Over L",304.36137793898,549.522079107456,479.88333017601,531.741023009276,667.668116318196,556.657190602168
"3200","gene-ACX60_RS16265_ACX60_RS16265",0.972813964284087,0.0271860357159134,0.897428593961984,0.897362364465546,"D Over L",681.43963681412,956.537499640404,789.141476289438,726.11110974896,707.418286714536,744.472421577696
"3201","gene-ACX60_RS16270_ACX60_RS16270",0.96591399255423,0.0340860074457699,1.0654408577728,1.06547170044635,"D Over L",951.3167207009,1229.24808367507,1144.61060975315,1146.78351176413,1213.39079464084,1182.70796052059
"3202","gene-ACX60_RS16275_ACX60_RS16275",0.909239355941473,0.0907606440585273,1.14827716001356,1.14924031927656,"D Over L",63.7209781399342,85.0939040408933,92.4219747005648,74.9713191710207,112.513194172693,89.7590862895094
"3203","gene-ACX60_RS16280_ACX60_RS16280",0.922495470617517,0.0775045293824826,0.818612470813169,0.8185685081665,"D Over L",2073.55559453009,2680.9705911679,1711.58387762777,2278.29508814157,1465.36645105154,1549.2870860391
"3204","gene-ACX60_RS16285_ACX60_RS16285",0.97008960297487,0.0299103970251302,0.965341015783535,0.965291086607943,"D Over L",317.105573566967,449.04975867363,321.699565784658,453.992988313403,288.357168298878,307.745438706889
"3205","gene-ACX60_RS16290_ACX60_RS16290",0.896930964899866,0.103069035100134,1.11749093410329,1.11765064763262,"D Over L",303.611719372628,371.132448949438,478.105984508691,376.24495361753,464.201142425062,448.041153411501
"3206","gene-ACX60_RS16295_pnp",0.707731158846451,0.292268841153549,1.20631048472157,1.20632449837976,"D Over L",6814.3963681412,6615.79473223958,9642.10024520316,9506.08559933294,9048.21675292973,9278.37412140551
"3207","gene-ACX60_RS16300_rpsO",0.98057381170996,0.0194261882900397,1.26765138464961,1.26769099528898,"D Over L",4210.08250863377,3613.92785233915,2765.54985834767,2461.55831278185,5551.54922145503,5411.19063059614
"3208","gene-ACX60_RS16305_ACX60_RS16305",1,1.5579754069395e-16,1.29222885038296,1.29426047651728,"D Over L",80.963125166034,76.8920819646627,67.5391353581051,105.515189944399,101.733486946567,84.4791400371853
"3209","gene-ACX60_RS16310_recD",0.990545876465342,0.00945412353465793,0.97555721146872,0.975503673890423,"D Over L",245.888009763511,256.306939882209,213.281480078227,252.681112761588,206.161900699665,239.106137426676
"3210","gene-ACX60_RS16315_ACX60_RS16315",0.344122465719914,0.655877534280086,0.790814690058782,0.790718117249958,"D Over L",1187.45916910183,1325.61949307078,881.563450990003,970.46207593599,851.596870863975,862.139795200918
"3211","gene-ACX60_RS16320_ACX60_RS16320",0.946726462092869,0.0532735379071314,0.887287117151489,0.887219290259445,"D Over L",1095.25116544052,874.519278878097,634.512403232724,785.810493533291,766.706676458231,758.049426226529
"3212","gene-ACX60_RS16325_ACX60_RS16325",0.620130512833607,0.379869487166393,0.676482991002362,0.676377833535674,"D Over L",1413.10639757384,1776.71970726347,1631.60332259843,1620.2135087515,691.248725875347,949.636047382289
"3213","gene-ACX60_RS16330_ACX60_RS16330",0.381038621112176,0.618961378887824,0.807768746814325,0.807682030720657,"D Over L",1236.18697591472,1109.2964358102,1128.61449874728,1150.94858505141,787.59235920885,867.419741453242
"3214","gene-ACX60_RS16335_ACX60_RS16335",0.525678967813256,0.474321032186744,1.32010437909911,1.32131461933565,"D Over L",120.695029182699,110.724598029114,183.066603733811,206.86530660152,165.064266900058,175.746782398787
"3215","gene-ACX60_RS16340_ubiE",0.989141433488485,0.0108585665115154,1.02793027184544,1.02793671117215,"D Over L",2672.53278904548,1933.57955447138,2191.46720780378,2557.35499838926,2250.26388345386,2179.8635241738
"3216","gene-ACX60_RS16345_ACX60_RS16345",0.716303328483196,0.283696671516804,0.773527015521424,0.773353474274151,"D Over L",865.855644136753,587.455506210023,591.856107217079,567.83832483236,510.688629837732,503.10345004288
"3217","gene-ACX60_RS16350_ACX60_RS16350",0.967428675736906,0.0325713242630937,0.921190651613338,0.921159377688081,"D Over L",1398.11322624679,1152.35600171041,1398.7710401797,1448.05714621064,1052.36891795058,1137.45127835782
"3218","gene-ACX60_RS16355_ACX60_RS16355",0.966140693724886,0.0338593062751142,1.09076402334106,1.09089258880317,"D Over L",323.852500664136,403.939737254361,378.574627138852,426.225833064877,403.565289278102,377.139018023149
"3219","gene-ACX60_RS16360_hisIE",0.970195823228562,0.0298041767714378,0.943812041620096,0.943760794655619,"D Over L",762.402761980154,504.412057688187,451.445799498913,542.847885108687,534.942971096516,543.834463989381
"3220","gene-ACX60_RS16365_ACX60_RS16365",NA,NA,1.33370529379891,1.33409465726654,"D Over L",352.339526185519,466.47863058562,524.316971858974,540.071169583834,614.443311889197,637.364940459121
"3221","gene-ACX60_RS16370_ACX60_RS16370",NA,NA,0.654524924258627,0.654386471729304,"D Over L",1554.79186661439,1353.30064257806,1002.42295636766,1021.83131314576,764.011749651699,773.134986947455
"3222","gene-ACX60_RS16375_ACX60_RS16375",0.950023598257428,0.0499764017425725,0.755522901087429,0.75548589786724,"D Over L",2712.26469306214,4572.51580749861,3069.47596745914,3118.25153440949,2071.05125081951,2633.18462383762
"3223","gene-ACX60_RS16380_ACX60_RS16380",0.772151039730687,0.227848960269313,0.782371041031745,0.781990526016057,"D Over L",259.38186395785,364.981082392265,271.933887099739,284.613341297393,189.992339860475,226.283410813889
"3224","gene-ACX60_RS16385_ACX60_RS16385",0.841713835721079,0.158286164278921,0.759259216423074,0.759183402338404,"D Over L",1407.10912904302,2078.13666856495,1491.19301488027,1503.59145670769,1044.95786923261,1229.47319875546
"3225","gene-ACX60_RS16390_ACX60_RS16390",NA,NA,0.657275239936792,0.656612594360121,"D Over L",254.134253993385,307.568327858651,248.828393424598,213.807095413652,138.114998834743,180.272450615065
"3226","gene-ACX60_RS16395_ACX60_RS16395",0.0836894870471669,0.916310512952833,0.589281140026108,0.586201200024219,"D Over L",67.469270971695,88.1695873194799,53.3203700195566,33.3205862982314,49.1824142192011,39.9767359104538
"3227","gene-ACX60_RS16400_ACX60_RS16400",NA,NA,0.651340942503113,0.650272693264473,"D Over L",165.674543163829,187.616679993777,158.183764391351,123.563840855941,87.5851212122759,121.438763803454
"3228","gene-ACX60_RS16405_ACX60_RS16405",0.438236184458016,0.561763815541984,1.32785575776759,1.32805939638031,"D Over L",761.653103413802,935.007716690298,826.465735303128,928.811343063201,1330.62011072496,1091.44031815899
"3229","gene-ACX60_RS16410_infB",0.253931928381463,0.746068071618537,1.2274845987524,1.22749525519489,"D Over L",10414.2568037643,11276.4801270577,11764.2509719815,11706.6326527786,15081.4841410523,14277.7289443204
"3230","gene-ACX60_RS16415_nusA",NA,NA,1.15383779999649,1.15385475138903,"D Over L",4799.31414178657,4395.15140510012,5028.11089284419,5204.95325133623,5701.11765921753,5504.72110706588
"3231","gene-ACX60_RS16420_rimP",NA,NA,1.75552639575559,1.75665311437376,"D Over L",375.578941742436,286.038544908545,389.238701142763,499.808794473471,689.227530770448,656.976169396325
"3232","gene-ACX60_RS16425_ACX60_RS16425",0.964552807598249,0.035447192401751,1.68333527085787,2.27587043438154,"D Over L",0,0,1.77734566731855,1.38835776242631,2.69492680653157,0
"3233","gene-ACX60_RS16430_ACX60_RS16430",0.784036965291213,0.215963034708787,2.55537635585304,3.36021750790061,"D Over L",2.99863426540867,0,0,1.38835776242631,8.75851212122759,0
"3234","gene-ACX60_RS16435_secG",0.945633395166321,0.0543666048336788,0.874301938376057,0.874116937401651,"D Over L",401.067332998409,299.36650578242,364.355861800304,298.496918921656,345.624362937673,286.625653697593
"3235","gene-ACX60_RS16440_tpiA",0.821393288371333,0.178606711628667,1.25202161055589,1.25221251989201,"D Over L",836.618960049018,624.363705553061,607.852218222946,817.742722069096,899.43182167991,873.453965741612
"3236","gene-ACX60_RS16445_pilB",0.982773239911794,0.0172267600882059,1.13768471104822,1.1385451573514,"D Over L",83.2121008650905,103.548003712412,63.984444023468,88.8548967952838,90.2800480188075,106.353203082528
"3237","gene-ACX60_RS16450_ACX60_RS16450",0.99362290449974,0.0063770955002599,0.94046575897578,0.940189845846137,"D Over L",121.444687749051,118.926420105345,97.7540117025205,95.7966856074153,123.292901398819,98.810422722065
"3238","gene-ACX60_RS16460_coaE",0.932839102531272,0.0671608974687275,1.22072037252535,1.221606734792,"D Over L",161.926250332068,112.775053548172,115.527468375706,144.389207292336,160.348144988628,171.975392218556
"3239","gene-ACX60_RS16465_ACX60_RS16465",0.900369603645369,0.0996303963546314,1.12457804232663,1.12506483674883,"D Over L",113.948102085529,127.128242181576,159.96111005867,115.233694281384,167.75919370659,168.204002038324
"3240","gene-ACX60_RS16470_rlmB",0.982222883244109,0.0177771167558907,0.994058383885641,0.994048342175634,"D Over L",352.339526185519,279.887178351372,295.03938077488,274.894836960409,349.666753147471,297.185546202241
"3241","gene-ACX60_RS16475_ACX60_RS16475",0.936872238145667,0.063127761854333,1.19103271550863,1.19118208662285,"D Over L",511.267142252178,654.095310579397,838.907154974358,894.102399002543,650.824823777373,842.528566263714
"3242","gene-ACX60_RS16480_ACX60_RS16480",0.911010928381665,0.0889890716183354,0.887014484346855,0.886865264733994,"D Over L",464.788311138344,348.577438239804,373.242590136896,363.749733755693,353.709143357268,334.899448004556
"3243","gene-ACX60_RS16485_recN",0.0750476485861814,0.924952351413819,1.19382853062238,1.19395604249346,"D Over L",753.406859183928,733.037848063117,895.782216328551,874.665390328575,1026.76711328853,942.847545057872
"3244","gene-ACX60_RS16490_ACX60_RS16490",0.356780167628878,0.643219832371122,1.41394411325985,1.41419210113765,"D Over L",592.230267418212,875.544506637626,1148.16530108779,1102.35606336649,1443.80703659929,1153.29111711479
"3245","gene-ACX60_RS16495_ruvX",0.730635394380315,0.269364605619685,1.33156026493156,1.33192558708942,"D Over L",274.375035284893,492.109324573841,655.840551240547,556.73146273295,735.041286481485,602.668150800992
"3246","gene-ACX60_RS16500_ACX60_RS16500",0.965173072891651,0.0348269271083489,1.0432199904339,1.04332480952413,"D Over L",339.595330557532,119.951647864874,186.621295068448,279.059910247688,196.729656876804,198.375123480176
"3247","gene-ACX60_RS16505_ACX60_RS16505",1,3.24272710308805e-17,0.773509653220718,0.74438172682337,"D Over L",3.74829283176084,3.07568327858651,5.33203700195566,1.38835776242631,5.38985361306313,2.26283410813889
"3248","gene-ACX60_RS16510_ACX60_RS16510",0.960717750682353,0.0392822493176474,0.83262471732316,0.832432335283223,"D Over L",715.92393086632,277.836722832314,369.687898802259,355.419587181135,356.4040701638,423.149978221973
"3249","gene-ACX60_RS16515_ACX60_RS16515",0.976811561327689,0.0231884386723112,1.01923681889989,1.01926086322211,"D Over L",347.091916221053,435.721797799755,470.996601839417,401.235393341203,433.209484149949,443.515485195223
"3250","gene-ACX60_RS16520_ACX60_RS16520",NA,NA,1.35939931961931,1.36057742711448,"D Over L",139.436493341503,153.784163929325,184.84394940113,194.370086739683,241.869680886208,214.214962237148
"3251","gene-ACX60_RS16525_ACX60_RS16525",1,9.56018716864924e-17,1.15173555881377,1.15230578559029,"D Over L",125.942639147164,143.531886334037,147.51969038744,159.661142679026,161.695608391894,159.152665605769
"3252","gene-ACX60_RS16530_pgsA",0.917696004089032,0.0823039959109685,1.13699477935128,1.1371622371494,"D Over L",476.033189633626,393.687459659073,412.344194817905,427.614190827303,511.362361539365,518.943288799853
"3253","gene-ACX60_RS16535_ACX60_RS16535",0.0889652768383423,0.911034723161658,1.42338870316887,1.42587787160804,"D Over L",60.7223438745255,97.3966371552394,108.418085706432,127.72891414322,135.420072028211,116.913095587176
"3254","gene-ACX60_RS16540_uvrC",0.0686605141913603,0.93133948580864,1.47888685481228,1.47955555154944,"D Over L",249.636302595272,433.671342280697,439.004379827683,494.255363423766,623.201824010425,543.080185953334
"3255","gene-ACX60_RS16545_ACX60_RS16545",0.855235229788779,0.144764770211221,0.791195470284843,0.788611619861208,"D Over L",59.9726853081734,39.9838826216246,26.6601850097783,36.097301823084,28.2967314685814,35.451067694176
"3256","gene-ACX60_RS16550_lpxO",0.901211871014052,0.0987881289859476,0.718835904741995,0.718718720514817,"D Over L",1803.67851064331,938.083399968885,1018.41906737353,1005.17101999665,856.312992775405,841.020010191622
"3257","gene-ACX60_RS16555_fadB",0.978326225868554,0.0216737741314461,0.762996920519761,0.762991454158549,"D Over L",19486.6247737582,23240.8880807592,25220.5350192503,25719.3275489474,10649.6770077111,15474.7681875258
"3258","gene-ACX60_RS16560_fadA",0.984556946802203,0.0154430531977968,0.790054996853018,0.790045525789906,"D Over L",8927.68386668796,13368.969984256,12443.1970168972,13791.946011943,5348.75597926353,8305.35545490578
"3259","gene-ACX60_RS16565_ACX60_RS16565",NA,NA,0.800776228697258,0.800552240888605,"D Over L",429.554358519792,488.008413535726,476.328638841373,391.516889004219,363.815118881761,360.54490123013
"3260","gene-ACX60_RS16570_ACX60_RS16570",0.916070830229641,0.0839291697703592,0.768357936483434,0.767551746131706,"D Over L",104.952199289303,217.348285020113,127.968888046936,141.612491767484,85.5639261073772,118.421651659269
"3261","gene-ACX60_RS16575_ACX60_RS16575",0.904533780687641,0.0954662193123595,1.28738492206056,1.28933583027867,"D Over L",92.9576622276687,54.3370712550283,83.5352463639721,47.2041639224945,138.788730536376,111.633149334852
"3262","gene-ACX60_RS16580_ACX60_RS16580",0.000236407593675825,0.999763592406324,0.491109645123402,0.489966233175625,"D Over L",231.64449700282,288.089000427603,177.734566731855,149.942638342041,74.1104871796181,117.667373623222
"3263","gene-ACX60_RS16585_ACX60_RS16585",1,1.20358687960312e-17,0.874309174719745,0.871370734517116,"D Over L",16.4924884597477,25.6306939882209,24.8828393424598,15.2719353866894,24.2543412587841,18.8569509011574
"3264","gene-ACX60_RS16590_ACX60_RS16590",0.728864592611046,0.271135407388954,0.681709869237281,0.680601716200517,"D Over L",114.697760651882,189.667135512835,145.742344720121,90.2432545577101,110.491999067794,105.598925046482
"3265","gene-ACX60_RS16595_ACX60_RS16595",0.950736144313885,0.0492638556861148,0.648187696945606,0.648041422625231,"D Over L",2137.27657267003,777.122641722857,854.903265980225,735.829614085944,877.872407227658,828.951561614881
"3266","gene-ACX60_RS16600_ACX60_RS16600",0.988774573348183,0.0112254266518172,1.01785018945577,1.01785311257169,"D Over L",2063.06037460116,3719.52631157062,3787.52361705584,3544.47736747437,3273.66233823422,2922.8273896794
"3267","gene-ACX60_RS16605_ACX60_RS16605",0.120126588993581,0.879873411006419,1.61904975107271,1.63061472355472,"D Over L",26.987708388678,26.6559217477497,30.2148763444154,33.3205862982314,55.91973123553,47.5195162709167
"3268","gene-ACX60_RS16610_htpG",0.982897690767253,0.0171023092327471,0.972450005478282,0.972438376634123,"D Over L",754.15651775028,1343.04836498277,1615.60721159257,1174.55066701266,1252.46723333555,1183.46223855664
"3269","gene-ACX60_RS16615_ACX60_RS16615",4.34663123149992e-06,0.999995653368769,0.490776984198904,0.490219613630885,"D Over L",509.767825119474,550.547306866985,371.465244469578,327.652431932609,175.843974126185,198.375123480176
"3270","gene-ACX60_RS16620_ACX60_RS16620",0.404540437511219,0.595459562488781,0.743895324697651,0.74388903638202,"D Over L",25466.6511575495,19401.4101213237,18958.946233287,17754.3190659076,14165.8827585332,15560.0016055991
"3271","gene-ACX60_RS16625_ACX60_RS16625",0.0796531328450777,0.920346867154922,1.65226445503222,1.65349253707155,"D Over L",236.142448400933,192.742818791421,403.457466481312,329.040789695035,514.731020047529,532.520293448686
"3272","gene-ACX60_RS16630_ACX60_RS16630",0.971982381989519,0.028017618010481,0.965787783803588,0.965736544317536,"D Over L",340.344989123884,370.10722118991,335.918331123207,412.342255440614,283.641046387447,314.533941031306
"3273","gene-ACX60_RS16635_ACX60_RS16635",0.970239676735482,0.0297603232645185,1.0576288188756,1.05775078161364,"D Over L",206.156105746846,228.62579037493,305.703454778791,288.778414584672,242.543412587841,251.928864039463
"3274","gene-ACX60_RS16640_ACX60_RS16640",0.964847893783193,0.0351521062168072,1.31239253458676,1.31291696476716,"D Over L",384.574844538662,351.653121518391,197.28536907236,519.24580314744,356.4040701638,349.985008725482
"3275","gene-ACX60_RS16645_ACX60_RS16645",0.969808104871249,0.0301918951287506,1.17659035163381,1.1770443724826,"D Over L",224.147911339298,211.19691846294,174.179875397218,316.545569833198,198.750851981703,202.146513660408
"3276","gene-ACX60_RS16650_rpoC",0.99620134664678,0.00379865335322006,1.03198833712583,1.03198882874634,"D Over L",25241.7535876438,42340.8812407814,34389.8613169467,34032.8138303561,35532.6099441187,35669.0540465934
"3277","gene-ACX60_RS16655_rpoB",0.995821290622543,0.00417870937745666,1.00874969032637,1.00874988065911,"D Over L",16984.2644792747,28227.5959031074,26832.5875395082,25394.4518325396,22908.8990506232,24371.4776226919
"3278","gene-ACX60_RS16660_rplL",0.0950107508699206,0.904989249130079,2.74587811016063,2.74604056896974,"D Over L",1988.09451796595,6455.85920175308,8397.95827808017,8475.92413961262,20953.0559207829,16819.6459257964
"3279","gene-ACX60_RS16665_rplJ",0.556359921673839,0.443640078326161,2.94122794903082,2.94152279915281,"D Over L",1868.1491473496,3805.64544337104,4644.20422870338,4843.98023310539,15879.8562074873,9626.8505740589
"3280","gene-ACX60_RS16670_rplA",0.446361463436516,0.553638536563484,2.17395409437291,2.17405498209602,"D Over L",3173.30471136872,6437.40510208156,8625.45852349695,7387.45165387039,18270.9300165824,13988.0861784786
"3281","gene-ACX60_RS16675_rplK",0.706016695888626,0.293983304111374,1.82808609908957,1.82820984487691,"D Over L",2458.88009763511,3517.55644294343,4510.90330365449,3566.69109167319,8905.38563218356,6701.00607223531
"3282","gene-ACX60_RS16680_nusG",0.600854415845759,0.399145584154241,1.31045032135252,1.31055522434235,"D Over L",1805.92748634237,1319.46812651361,1512.52116288809,1800.70001786692,1999.63569044642,2277.91966885982
"3283","gene-ACX60_RS16685_secE",0.965987472319071,0.0340125276809294,0.8134742734802,0.813385273517575,"D Over L",1648.49918740842,846.838129370818,789.141476289438,801.08242891998,903.474211889708,966.984442211353
"3285","gene-ACX60_RS16695_tuf",0.979440368234629,0.020559631765371,1.31217656069125,1.31219306928593,"D Over L",12957.5709457277,6810.39321327574,9867.46767581915,10055.1533272173,14993.3667717957,13838.897525729
"3288","gene-ACX60_RS16710_ACX60_RS16710",1,3.19711982998015e-16,4.00397080864998,160.930354325043,"D Over L",0,0,0,2.77671552485262,2.02119510489867,0
"3289","gene-ACX60_RS16715_ACX60_RS16715",0.843627153663803,0.156372846336197,1.77640556274664,2.08702063933841,"D Over L",2.99863426540867,0,0.888672833659277,0.694178881213155,7.07418286714536,0.377139018023149
"3290","gene-ACX60_RS16720_trpE",0.970765030817045,0.0292349691829552,0.919175606043566,0.919136735484454,"D Over L",1369.62620072541,918.604072537837,970.430734355931,1017.66623985848,973.542308859528,1003.94406597762
"3291","gene-ACX60_RS16725_ACX60_RS16725",1,3.45614720873987e-16,0.859779942917228,0.859423642268616,"D Over L",215.901667109424,207.096007424825,193.730677737722,180.48650911542,167.75919370659,181.781006687158
"3292","gene-ACX60_RS16730_ACX60_RS16730",0.9679218823823,0.0320781176177003,1.15950741517494,1.15957867010748,"D Over L",916.8324266487,1327.66994858984,1263.69276946349,1607.71828888967,1199.91616060818,1260.39859823336
"3293","gene-ACX60_RS16735_gspD",0.976735021325515,0.0232649786744852,1.066731198181,1.06675634571527,"D Over L",982.052721921339,1297.93834356351,1878.65437035571,1600.77650007753,1468.7351095597,1366.75180131589
"3294","gene-ACX60_RS16740_ACX60_RS16740",0.881007958995156,0.118992041004844,1.14345795962366,1.14373355267711,"D Over L",225.647228472002,220.4239682987,369.687898802259,279.059910247688,328.107338695218,325.848111572001
"3295","gene-ACX60_RS16745_ACX60_RS16745",0.967847055648871,0.0321529443511289,1.06004088305998,1.06019836518704,"D Over L",234.643131268228,161.985986005556,200.840060406997,173.544720303289,266.797753846625,193.095177227852
"3296","gene-ACX60_RS16750_ACX60_RS16750",0.990141669817578,0.00985833018242176,0.986625850552399,0.986622985472866,"D Over L",2440.88829204266,2217.56764386087,2657.13177264124,2265.79986827974,2251.61134685712,2700.31536904574
"3297","gene-ACX60_RS16755_ACX60_RS16755",0.957289321825449,0.0427106781745515,1.05572302159988,1.05602251321305,"D Over L",59.2230267418212,109.699370269585,122.63685104498,116.62205204381,90.9537797204404,100.318978794158
"3298","gene-ACX60_RS16760_ACX60_RS16760",0.969092899853782,0.030907100146218,0.860173202844388,0.859974970282216,"D Over L",232.394155569172,416.242470368707,456.777836500868,370.691522567825,272.187607459688,307.745438706889
"3299","gene-ACX60_RS16765_ACX60_RS16765",0.999999999999983,1.72547411200189e-14,0.829544541235906,0.82919828368531,"D Over L",267.628108187724,253.231256603622,250.605739091916,233.24410408762,202.7932421915,203.6550697325
"3300","gene-ACX60_RS16770_ACX60_RS16770",0.999999999998439,1.56070862437752e-12,1.47212404388807,1.47541710448979,"D Over L",76.465173767921,71.7659431670185,76.4258636946978,95.7966856074153,123.292901398819,112.387427370898
"3301","gene-ACX60_RS16775_hemC",0.783710117250013,0.216289882749987,1.15227077887216,1.15243637965039,"D Over L",494.024995226078,424.444292444938,522.539626191655,484.536859086782,616.464506994096,559.674302746353
"3302","gene-ACX60_RS16780_ACX60_RS16780",0.575842987037917,0.424157012962083,1.30479694724559,1.30546970677649,"D Over L",251.135619727976,249.130345565507,209.726788743589,240.185892899751,357.077801865433,329.619501752232
"3303","gene-ACX60_RS16785_ACX60_RS16785",0.999999999999999,8.05822269931197e-16,1.24493452973804,1.24627511982381,"D Over L",101.953565023895,83.0434485218357,101.308703037158,105.515189944399,131.377681818414,119.930207731361
"3304","gene-ACX60_RS16790_argH",0.824611532493613,0.175388467506387,1.19688285676695,1.19694970812393,"D Over L",1325.39634531063,1242.57604454895,2047.50220875097,1663.25259938672,1923.50400816191,1937.74027460294
"3305","gene-ACX60_RS16795_ACX60_RS16795",NA,NA,1.4862437211598,1.48783060529885,"D Over L",119.945370616347,129.178697700633,231.054936751412,249.904397236736,221.657729837221,242.877527606908
"3306","gene-ACX60_RS16800_phoU",0.938748411761162,0.061251588238838,0.625261354958745,0.624880989609338,"D Over L",988.049990452156,257.332167641738,298.594072109517,335.982578507167,292.399558508675,336.408004076649
"3307","gene-ACX60_RS16805_ACX60_RS16805",0.591467640859795,0.408532359140205,1.26284640988149,1.26357316067077,"D Over L",209.904398578607,177.364402398489,179.511912399174,252.681112761588,249.28072960417,214.214962237148
"3308","gene-ACX60_RS16810_ACX60_RS16810",0.987820058092352,0.0121799419076478,0.930316534108214,0.929847788726958,"D Over L",92.9576622276687,63.5641210907878,76.4258636946978,73.5829614085944,78.1528773894154,64.8679110999816
"3309","gene-ACX60_RS16815_ACX60_RS16815",0.92829916461036,0.0717008353896397,1.34793848749742,1.35329868266768,"D Over L",50.2271239455952,19.4793274310479,31.992222011734,43.0390906352156,47.8349508159353,46.7652382348704
"3310","gene-ACX60_RS16820_ACX60_RS16820",0.0279359801948189,0.972064019805181,0.546369539302016,0.545229276800943,"D Over L",278.123328116654,190.692363272363,154.629073056714,122.175483093515,103.080950349832,114.650261479037
"3311","gene-ACX60_RS16825_thiC",0.908328995899719,0.0916710041002813,0.72836212746411,0.728005514673146,"D Over L",619.21797580689,343.45129944216,231.054936751412,287.390056822246,295.768217016839,285.871375661547
"3312","gene-ACX60_RS16830_ACX60_RS16830",0.660407548889884,0.339592451110116,1.43085543665531,1.43135523130452,"D Over L",332.848403460362,458.276808509389,559.863885205345,433.167621877008,830.037456411722,670.553174045158
"3313","gene-ACX60_RS16835_cpdA",0.889889405756818,0.110110594243182,1.17146441423663,1.17170940707825,"D Over L",254.883912559737,376.258587747083,465.664564837461,351.254513893856,503.951312821403,429.93848054639
"3314","gene-ACX60_RS16840_dksA",NA,NA,1.232334023055,1.23238684255095,"D Over L",2489.61609885555,2098.64122375553,2305.21733051217,2660.09347280881,2975.87292611248,2859.46803465151
"3315","gene-ACX60_RS16845_gluQRS",NA,NA,1.64506518182288,1.64630045434528,"D Over L",221.898935640241,248.105117805978,348.359750794437,383.186742429661,547.743873427541,416.361475897556
"3316","gene-ACX60_RS16850_ftsW",NA,NA,0.695175658283177,0.695105530138419,"D Over L",2220.48867353512,2266.77857631826,2324.76813285267,1968.69130712051,1182.39913636572,1583.98387569722
"3317","gene-ACX60_RS16855_murD",0.800303602628091,0.199696397371909,0.83439837634558,0.834301608447766,"D Over L",1030.78052873423,787.374919318146,863.789994316817,889.937325715264,633.307799534918,714.301300135844
"3318","gene-ACX60_RS16860_ACX60_RS16860",0.952961827099366,0.0470381729006341,1.08070456824542,1.08093005911518,"D Over L",126.692297713516,217.348285020113,216.836171412864,195.75844450211,194.034730070273,216.477796345287
"3319","gene-ACX60_RS16865_ACX60_RS16865",0.852809724991806,0.147190275008194,1.24952745500202,1.24964315490735,"D Over L",961.062282063478,852.989495927991,1565.84153290765,1087.0841279798,1549.58291375565,1587.00098784141
"3320","gene-ACX60_RS16870_ACX60_RS16870",NA,NA,1.7646850306812,1.76757505504542,"D Over L",159.677274633012,112.775053548172,142.187653385484,183.263224640273,304.526729138067,245.140361715047
"3321","gene-ACX60_RS16875_xerD",0.265110030559676,0.734889969440324,1.56149776983771,1.56337460791924,"D Over L",143.184786173264,123.02733114346,202.617406074315,156.884427154173,291.725826807042,284.362819589454
"3322","gene-ACX60_RS16880_ACX60_RS16880",0.280442401733544,0.719557598266456,1.21957313569509,1.219739990119,"D Over L",667.196124053429,559.774356702744,835.352463639721,802.470786682407,844.859553847646,868.174019489288
