"","genes","PPEE","PPDE","PostFC","RealFC","Direction","WTL1.genes.results","WTL2.genes.results","WTL3.genes.results","WTD1.genes.results","WTD2.genes.results","WTD3.genes.results"
"955","gene-ACX60_RS04855_ACX60_RS04855",0.000838559799174465,0.999161440200826,0.445665569783772,0.445592920549225,"D Over L",4327.63661302578,3032.57513395609,4643.21150966514,1735.37601131384,2075.79055718496,1537.45722480665
"959","gene-ACX60_RS04875_carO",2.55789302332499e-05,0.999974421069767,0.15005907541427,0.150050716747068,"D Over L",55829.9440428194,35161.6402408732,68970.4872889713,9023.71688300626,12909.2272654429,2069.45384489626
"995","gene-ACX60_RS05055_ACX60_RS05055",0.000293620538939221,0.999706379461061,0.334868300364117,0.334548965663829,"D Over L",1151.45654441398,817.522096018608,1307.61777088381,469.60037668795,475.677473115555,150.88412696918
"1007","gene-ACX60_RS05115_ACX60_RS05115",0.010304728825543,0.989695271174457,0.32980828437586,0.329615471729294,"D Over L",2023.2632115226,1250.10892460405,2194.60325183298,778.297071008201,828.903319488492,195.10878487394
"1010","gene-ACX60_RS05130_ACX60_RS05130",2.80584690193209e-06,0.999997194153098,0.361327724669254,0.361131565909843,"D Over L",1693.23254692202,1586.64807524194,1842.0443035061,833.123510926083,887.774293883981,128.771798016801
"1011","gene-ACX60_RS05135_ACX60_RS05135",0.00139696846820025,0.9986030315318,0.480381240140107,0.480001746310264,"D Over L",707.52149114594,708.816972139995,737.630537421639,489.862321874993,419.161337695885,124.869622319322
"1013","gene-ACX60_RS05145_ACX60_RS05145",0.00574549304990868,0.994254506950091,0.478267055059686,0.477565552170605,"D Over L",422.760519477295,349.941152211972,397.263829382729,278.899716104011,209.580668847943,70.2391625546185
"1016","gene-ACX60_RS05160_ACX60_RS05160",1.70407243871296e-09,0.999999998295928,0.345583682723052,0.345185767693381,"D Over L",771.045092518176,1029.7204542748,786.399498573483,319.423606478098,360.290363300396,213.318938128841
"1032","gene-ACX60_RS05240_ACX60_RS05240",2.52368237418921e-10,0.999999999747632,0.476320889851558,0.475065644852556,"D Over L",211.015181569842,239.002361404347,206.25206487134,119.187912864962,123.629046230528,68.9384373221256
"1043","gene-ACX60_RS05295_ACX60_RS05295",0.0458360596685112,0.954163940331489,1.8407575575625,1.84653935892992,"D Over L",101.491730928055,55.0971175823105,72.1374217037691,177.589990168793,134.225821621716,110.561644761899
"1066","gene-ACX60_RS05410_surE",0.00301503927288482,0.996984960727115,2.48759734276152,2.49486919000951,"D Over L",89.0790731886529,139.231905241785,93.4738422077008,247.910858759121,190.741957041386,364.203065098022
"1071","gene-ACX60_RS05435_gloA",1.17938232965242e-05,0.999988206176703,0.538188159411046,0.537899699913717,"D Over L",827.997286851905,711.050639069008,979.443303132865,425.500848927914,442.709727454081,486.471236952358
"1086","gene-ACX60_RS05515_ACX60_RS05515",0,1,0.188572511387765,0.186551444278507,"D Over L",194.95174214238,206.986468755167,229.620525423265,35.7563738594886,61.2258133713091,20.811603719887
"1098","gene-ACX60_RS05575_ACX60_RS05575",0.000637266620720056,0.99936273337928,0.367488137985225,0.366196213395563,"D Over L",247.522998450437,199.540912325125,323.094367630966,128.722945894159,101.258075960242,52.0290092997174
"1101","gene-ACX60_RS05590_bauF",2.67162584277614e-08,0.999999973283742,3.00278614411308,3.02747920209449,"D Over L",67.9045393979075,23.0812249331301,36.5767208638829,143.025495437954,111.85485135143,131.373248481786
"1102","gene-ACX60_RS05595_basA",2.26574314865502e-12,0.999999999997734,2.75839345680569,2.77500630306189,"D Over L",81.7775098125338,49.140672438277,35.5607008398862,163.287440624998,153.064533428273,145.681226039209
"1103","gene-ACX60_RS05600_basB",8.22669514111141e-06,0.999991773304859,5.27117782546088,5.3311303751445,"D Over L",48.190318282386,28.2931144341595,35.5607008398862,150.176770209852,150.709694452453,296.565353008389
"1104","gene-ACX60_RS05605_bauD",0.00228559061237932,0.997714409387621,3.32800930242686,3.35749695749287,"D Over L",78.8568844620862,6.70100078703777,38.6087609118764,164.479319753647,160.129050355731,92.3514915069984
"1105","gene-ACX60_RS05610_bauC",0,1,3.63653048092029,3.69836824833476,"D Over L",36.5078168805954,19.3584467181091,11.1762202639642,82.2396598768237,81.2419446657755,84.5471401120408
"1106","gene-ACX60_RS05615_bauE",1.11022302462516e-16,1,5.92904592208595,6.1427232644979,"D Over L",15.3332830898501,6.70100078703777,14.2242803359545,63.1695938184298,64.7580718350384,94.9529419719842
"1107","gene-ACX60_RS05620_bauB",3.64221928506048e-07,0.999999635778071,3.41238143960356,3.43894933844627,"D Over L",53.3014126456694,49.8852280812812,39.6247809358732,133.490462408757,136.580660597536,221.123289523799
"1108","gene-ACX60_RS05625_ACX60_RS05625",2.1094237467878e-15,0.999999999999998,2.50796902065393,2.51277277516057,"D Over L",159.174081599396,169.014130961953,165.61126391147,375.44192552463,368.532299715764,496.877038812301
"1109","gene-ACX60_RS05630_basC",0.000237138537565018,0.999762861462435,2.463711478582,2.48368833830837,"D Over L",34.3173478677597,37.2277821502098,43.6888610318602,92.9665720346702,67.112910810858,126.170347551815
"1110","gene-ACX60_RS05635_basD",9.83692125922087e-06,0.999990163078741,3.64687965376456,3.663244224418,"D Over L",102.952043603279,83.39023201647,68.0733416077821,276.515957846712,223.70970270286,431.840777187654
"1111","gene-ACX60_RS05640_basE",0,1,5.81803747890335,5.85976601125546,"D Over L",104.412356278503,33.5050039351888,43.6888610318602,426.692728056563,295.532291465357,342.090736145642
"1112","gene-ACX60_RS05645_basF",0.00257145401069347,0.997428545989307,3.93597028527206,3.98637606604843,"D Over L",37.9681295558193,20.1030023611133,33.5286607918927,98.9259676779184,77.7096862020461,188.605158711476
"1113","gene-ACX60_RS05650_basG",0.00534266741012968,0.99465733258987,3.53463199685644,3.58024210949316,"D Over L",35.0475042053716,20.8475580041175,31.4966207438992,89.3909346487214,63.5806523471286,159.989203596631
"1114","gene-ACX60_RS05660_barA",0.000588677043075858,0.999411322956924,2.65384820560931,2.66949561169189,"D Over L",53.3014126456694,58.0753401543273,54.8650812958244,126.33918763686,110.67743186352,206.815311966377
"1115","gene-ACX60_RS05665_barB",0.00810499250511121,0.991895007494889,2.32594933872035,2.33696561380191,"D Over L",74.4759464364147,52.863450653298,61.9772214638016,110.844758964415,124.806465718438,206.815311966377
"1118","gene-ACX60_RS05680_basJ",8.10017492081094e-07,0.999999189982508,2.29017732571981,2.30757985384789,"D Over L",54.0315689832813,29.0376700771637,33.5286607918927,102.501605063867,85.9516226174146,80.644964414562
"1125","gene-ACX60_RS05715_folE",0.00876434899879963,0.9912356510012,2.03771353971176,2.04002132234189,"D Over L",241.681747749542,213.687469542204,251.972965951194,379.017562910579,409.741981792607,654.264791943946
"1133","gene-ACX60_RS05755_ACX60_RS05755",2.9491625543443e-05,0.999970508374457,0.2297781472642,0.229636296426244,"D Over L",3059.3550545939,1961.90411931606,3520.50938314873,760.418884078457,877.177518492793,323.880582890741
"1157","gene-ACX60_RS05875_ACX60_RS05875",1.29083970005217e-05,0.999987091602999,0.283081852924979,0.283006944193345,"D Over L",4965.79325209859,4068.99658901793,6020.93466220473,1829.53446247716,2195.88734495176,235.431267081221
"1165","gene-ACX60_RS05920_tsf",0.00412280805746223,0.995877191942538,2.49365546264824,2.49384906986682,"D Over L",4507.25507207831,2862.07189170813,4767.16595259274,8033.26532709843,8407.95256316381,13825.4084961674
"1192","gene-ACX60_RS06055_ACX60_RS06055",0.0151500166393335,0.984849983360667,0.220282668290725,0.21295213955803,"D Over L",43.8093802567145,84.8793433024784,38.6087609118764,8.34315390054733,12.9516143670077,14.3079775574223
"1193","gene-ACX60_RS06060_yegQ",0.0457125461957248,0.954287453804275,0.285189050297331,0.284938665967331,"D Over L",1126.63122893518,2172.61336628625,1191.79148814819,361.139375980834,532.193608535225,386.315394050402
"1198","gene-ACX60_RS06085_ACX60_RS06085",0.0134168434475379,0.986583156552462,0.361018739642156,0.360227290288576,"D Over L",422.760519477295,295.588590272666,551.698873030234,189.508781455289,186.032279089747,81.9456896470549
"1202","gene-ACX60_RS06105_ACX60_RS06105",0.0265855311920065,0.973414468807994,1.94245468964489,1.94575977655558,"D Over L",200.792992843275,114.661569022646,133.098623143574,352.796222080287,313.193583784004,206.815311966377
"1203","gene-ACX60_RS06110_ACX60_RS06110",0,1,2.91586330604081,2.92931854578031,"D Over L",71.5553210859671,86.3684545884868,66.0413015597886,187.12502319799,241.370995021507,227.626915686264
"1224","gene-ACX60_RS06215_yaaA",1.50273358201503e-08,0.999999984972664,1.82291557431345,1.82493085035097,"D Over L",227.078620997304,218.15480340023,197.107884655369,327.766760378645,394.435528449779,450.050930442555
"1231","gene-ACX60_RS06250_ACX60_RS06250",0.0194385372936005,0.9805614627064,2.87409607481991,2.87539438650758,"D Over L",537.395064482365,1092.26312828716,641.108635141948,1581.62360371804,1802.62923598989,3145.15361216792
"1257","gene-ACX60_RS06380_ACX60_RS06380",3.60057341719511e-08,0.999999963994266,2.09694026616516,2.10501525423917,"D Over L",85.4282915005933,66.2654522273735,61.9772214638016,172.822473654195,124.806465718438,152.184852201673
"1258","gene-ACX60_RS06385_ACX60_RS06385",2.40696969022736e-08,0.999999975930303,0.410548813092459,0.409353564469869,"D Over L",231.459559022975,282.18658869859,262.133166191161,126.33918763686,136.580660597536,54.6304597647033
"1259","gene-ACX60_RS06390_ACX60_RS06390",4.08213463032325e-11,0.999999999959179,0.336991502134974,0.336260903970007,"D Over L",428.601770178191,553.949398395122,445.016770510576,177.589990168793,204.870990896303,97.5543924369701
"1261","gene-ACX60_RS06400_ACX60_RS06400",0.000925089277914681,0.999074910722085,0.030922971297053,0.0289820063042116,"D Over L",338.062384314314,74.4555643004197,372.879348806807,9.53503302919695,10.5967753911881,2.60145046498587
"1263","gene-ACX60_RS06410_ACX60_RS06410",0.0201378830288368,0.979862116971163,0.263942706953559,0.261078949010715,"D Over L",153.332830898501,75.2001199434239,175.771464151437,46.4832860173351,44.741940540572,14.3079775574223
"1264","gene-ACX60_RS06415_ACX60_RS06415",4.20894474828515e-09,0.999999995791055,0.34039530901476,0.334493535053431,"D Over L",63.5236013722361,54.3525619393063,57.9131413678147,28.6050990875908,22.370970270286,7.80435139495761
"1266","gene-ACX60_RS06425_ACX60_RS06425",8.83303008514247e-09,0.99999999116697,0.157847238545111,0.156558982839101,"D Over L",365.808325143566,244.958806548381,417.584229862664,75.088385104926,74.1774277383168,11.7065270924364
"1267","gene-ACX60_RS06430_ACX60_RS06430",9.05839787623819e-07,0.999999094160212,0.298660773956412,0.29745707070059,"D Over L",268.697532241182,318.669815205796,329.190487774946,108.461000707115,158.951630867822,5.20290092997174
"1268","gene-ACX60_RS06435_ACX60_RS06435",0,1,0.0158603163942255,0.0150487630759494,"D Over L",730.156337611909,490.662168739766,686.829536221802,14.3025495437954,11.7741948790979,2.60145046498587
"1269","gene-ACX60_RS06440_ACX60_RS06440",0.0193428395832345,0.980657160416766,0.448445071264805,0.440129495158285,"D Over L",28.4760971668644,37.2277821502098,38.6087609118764,23.8375825729924,12.9516143670077,9.10507662745054
"1284","gene-ACX60_RS06520_ACX60_RS06520",0.0174510277524037,0.982548972247596,0.46295064015092,0.461062655278204,"D Over L",158.443925261784,110.194235164621,178.819524223428,72.7046268476267,90.6613005690538,42.9239326722669
"1288","gene-ACX60_RS06540_ACX60_RS06540",0.000396768971235861,0.999603231028764,0.526532145863854,0.526092865342992,"D Over L",581.934601076691,518.210727530921,595.387734062095,369.482529881382,363.822621764125,158.688478364138
"1294","gene-ACX60_RS06570_ACX60_RS06570",0.000109101283119917,0.99989089871688,0.170378744613894,0.169697735452534,"D Over L",451.23661664416,874.852880529931,590.307633942111,116.804154607663,158.951630867822,49.4275588347315
"1296","gene-ACX60_RS06580_ACX60_RS06580",3.88022947106492e-13,0.999999999999612,0.279553474662264,0.27927024189411,"D Over L",1206.94842607249,1247.13070203203,1547.39849654705,458.873464530103,505.1129603133,153.485577434166
"1297","gene-ACX60_RS06585_ACX60_RS06585",7.67498620213303e-10,0.999999999232501,0.292963473068795,0.291518631429076,"D Over L",212.475494245065,302.289591059704,255.021026023184,88.1990555200718,90.6613005690538,45.5253831372527
"1300","gene-ACX60_RS06600_ACX60_RS06600",0,1,2.43591625982188,2.43825948660503,"D Over L",324.919570237299,314.947036990775,324.110387654963,874.83928042882,739.419438407348,736.210481591001
"1311","gene-ACX60_RS06655_ACX60_RS06655",0,1,0.0728221049323306,0.0727281357388336,"D Over L",3903.41578087326,5765.09434378149,5853.29135824527,417.157695027367,644.048459886655,67.6377120896326
"1313","gene-ACX60_RS06670_ACX60_RS06670",4.96380714309907e-13,0.999999999999504,0.316728299280574,0.316486108695654,"D Over L",1442.05876678352,1318.60804376043,1677.44905961863,574.485740009116,606.371036273542,223.724739988785
"1314","gene-ACX60_RS06675_ACX60_RS06675",6.68016753024858e-11,0.999999999933198,0.327825152941566,0.326566781296984,"D Over L",288.411753356704,241.980583976364,309.886107319008,133.490462408757,95.370978520693,45.5253831372527
"1315","gene-ACX60_RS06680_ACX60_RS06680",0,1,0.359759160372361,0.358872046425372,"D Over L",350.475042053716,380.467933575144,404.375969550706,159.711803239049,143.645177524994,104.058018599435
"1324","gene-ACX60_RS06725_cyoC",4.31159616143262e-06,0.999995688403839,0.503470452874583,0.50344482812676,"D Over L",8558.16243314918,10880.1916112203,11044.1376608447,4560.12954621344,4454.17792276273,6331.93043177561
"1325","gene-ACX60_RS06730_cyoB",0.000207714662109892,0.99979228533789,0.542693358902498,0.54268882239782,"D Over L",47874.1605882,48944.1097485239,61762.8412387383,25081.9043833026,25781.9545267607,35196.3240660263
"1331","gene-ACX60_RS06760_pgaB",1.72998049219331e-09,0.99999999827002,0.533197470227516,0.532891614699609,"D Over L",840.409944591307,719.240751142054,841.264579869308,426.692728056563,514.532316216578,338.188560448163
"1366","gene-ACX60_RS06935_ACX60_RS06935",0.0169218208584286,0.983078179141571,2.69532896366695,2.70687176978545,"D Over L",95.6504802271601,43.9287829372476,91.4418021597073,150.176770209852,169.54840625901,305.67042963584
"1367","gene-ACX60_RS06940_ACX60_RS06940",6.4574580127541e-09,0.999999993542542,4.36988920274406,4.41410929993942,"D Over L",32.8570351925359,59.5644514403357,27.4325406479122,162.095561496348,134.225821621716,232.829816616235
"1368","gene-ACX60_RS06945_ACX60_RS06945",6.17807953446903e-05,0.999938219204655,4.1563571839427,4.19387884430793,"D Over L",54.0315689832813,41.695116008235,36.5767208638829,160.903682367699,124.806465718438,269.250123126038
"1371","gene-ACX60_RS06960_ACX60_RS06960",0.0124345891504085,0.987565410849591,0.367946635701765,0.36170481668107,"D Over L",36.5078168805954,61.7981183693483,60.9612014398049,27.4132199589412,22.370970270286,7.80435139495761
"1373","gene-ACX60_RS06970_ACX60_RS06970",0,1,0.353591136553379,0.351984154181204,"D Over L",221.96752663402,213.687469542204,197.107884655369,88.1990555200718,69.4677497866776,65.0362616246467
"1378","gene-ACX60_RS06995_miaA",0.000429089936293203,0.999570910063707,0.242022180883962,0.241807396103601,"D Over L",1389.48751047546,2503.94062742311,1658.14467916269,460.065343658753,505.1129603133,377.210317422951
"1379","gene-ACX60_RS07000_hfq",0.0423217433719304,0.95767825662807,0.30491424241756,0.30478308728441,"D Over L",2319.70668459303,3908.17257012903,2109.25756981725,760.418884078457,1292.80659772495,487.771962184851
"1381","gene-ACX60_RS07010_nfsB",0.0234650949070316,0.976534905092968,0.353029938394786,0.352770139944542,"D Over L",1358.82094429576,851.771655596801,1706.91364031454,443.379035857658,539.258125462684,399.322646375331
"1391","gene-ACX60_RS07060_ACX60_RS07060",0.00172332244218165,0.998276677557818,1.8834474716712,1.88619070650529,"D Over L",175.96767736447,177.204243034999,153.419023623509,408.814541126819,256.677448364334,290.061726845924
"1395","gene-ACX60_RS07080_ACX60_RS07080",0.00936116828412259,0.990638831715877,1.94023449445493,1.94486663245766,"D Over L",133.618609782979,87.113010231491,98.5539423276846,189.508781455289,164.838728307371,266.648672661052
"1398","gene-ACX60_RS07095_ACX60_RS07095",0.020152581863652,0.979847418136348,0.131815451378334,0.129668354447509,"D Over L",112.444075992234,330.582705493863,193.043804559382,28.6050990875908,44.741940540572,9.10507662745054
"1400","gene-ACX60_RS07105_ACX60_RS07105",1.87627691161651e-14,0.999999999999981,0.174025377249795,0.172883502132603,"D Over L",386.2527025967,301.5450354167,450.096870630559,83.4315390054733,85.9516226174146,27.3152298823516
"1401","gene-ACX60_RS07110_ACX60_RS07110",1.4338941145553e-10,0.999999999856611,0.305081720191098,0.30244952647092,"D Over L",154.793143573725,113.172457736638,147.322903479528,54.8264399178825,44.741940540572,26.0145046498587
"1402","gene-ACX60_RS07115_ACX60_RS07115",1.00962812110694e-07,0.999999899037188,0.387972245798036,0.386834396354683,"D Over L",320.538632211628,236.02413883233,289.565706839073,138.257978923356,120.096787766799,68.9384373221256
"1403","gene-ACX60_RS07120_ACX60_RS07120",5.46229728115577e-13,0.999999999999454,0.36170054907723,0.360170118851181,"D Over L",238.761122399094,184.649799465041,232.668585495255,83.4315390054733,93.0161395448734,59.833360694675
"1412","gene-ACX60_RS07165_ACX60_RS07165",0.000375822654621216,0.999624177345379,0.468998626151648,0.468602351060476,"D Over L",794.410095321757,549.482064537097,764.047058045555,350.412463822988,385.016172546501,252.340695103629
"1413","gene-ACX60_RS07170_ACX60_RS07170",6.15967055139777e-10,0.999999999384033,0.190796942531165,0.189612157499357,"D Over L",279.649877305361,434.075939871447,360.687108518846,88.1990555200718,89.483881081144,26.0145046498587
"1418","gene-ACX60_RS07195_ACX60_RS07195",0.03692786581426,0.96307213418574,4.29020172315724,4.30785751553965,"D Over L",83.9679788253695,103.493234377583,105.666082495662,327.766760378645,224.88712219077,710.195976941142
"1420","gene-ACX60_RS07210_ACX60_RS07210",0.00102159361160925,0.998978406388391,0.152358578417491,0.141125609706597,"D Over L",45.2696929319384,21.5921136471217,51.8170212238342,9.53503302919695,5.88709743954895,1.30072523249293
"1424","gene-ACX60_RS07235_ACX60_RS07235",0.0412444408591136,0.958755559140886,0.442968615831472,0.441355874940165,"D Over L",189.840647779096,134.020015740755,219.460325183298,100.117846806568,107.145173399791,32.5181308123234
"1427","gene-ACX60_RS07250_ACX60_RS07250",0,1,3.44686034815821,3.45542748907108,"D Over L",158.443925261784,130.297237525734,160.531163791486,460.065343658753,535.725866998954,556.710399506976
"1435","gene-ACX60_RS07290_ACX60_RS07290",0.00406215457857417,0.995937845421426,0.510811378687356,0.510493792627784,"D Over L",880.568543159962,629.149518338546,913.402001573077,431.460244571162,493.338765434202,312.174055798304
"1441","gene-ACX60_RS07320_ACX60_RS07320",1.57311223764056e-05,0.999984268877624,0.50679310458956,0.505140326385198,"D Over L",160.63439427462,134.020015740755,174.755444127441,84.6234181341229,96.5483980086027,55.9311849971962
"1442","gene-ACX60_RS07325_ACX60_RS07325",0.00143860919785621,0.998561390802144,0.464613390736878,0.464149298085242,"D Over L",503.807872952217,734.876419645142,576.083353606156,320.615485606747,334.38713456638,187.304433478983
"1477","gene-ACX60_RS07515_ACX60_RS07515",0.0284220740443789,0.971577925955621,2.36234106969861,2.39470479343665,"D Over L",21.9046901283573,17.8693354321007,26.4165206239155,46.4832860173351,35.3225846372937,76.7427887170832
"1504","gene-ACX60_RS07650_ACX60_RS07650",3.7246539186242e-11,0.999999999962753,0.411452284372566,0.410794122114186,"D Over L",416.9192687764,501.085947741824,488.705631542436,218.11388054288,241.370995021507,118.365996156857
"1545","gene-ACX60_RS07855_ACX60_RS07855",0.0140103881997136,0.985989611800286,0.339978863475369,0.337079378940617,"D Over L",115.364701342682,81.1565650874574,161.547183815483,48.8670442746344,47.0967795163916,24.7137794173658
"1554","gene-ACX60_RS07900_glnG",1.78634884662188e-13,0.999999999999821,0.421005128608475,0.420837990532965,"D Over L",1693.23254692202,1663.33730647138,2093.0012494333,717.51123544707,887.774293883981,688.083647988763
"1575","gene-ACX60_RS08005_ACX60_RS08005",2.97863387399566e-07,0.999999702136613,0.484731161558813,0.481982357906611,"D Over L",99.3012619152196,87.8575658744952,107.698122543655,63.1695938184298,41.2096820768426,37.7210317422951
"1579","gene-ACX60_RS08025_ACX60_RS08025",0.00172796747502202,0.998272032524978,1.9267005054084,1.93963669168015,"D Over L",47.4601619447741,35.7386708642014,29.4645806959057,88.1990555200718,71.8225887624972,58.5326354621821
"1584","gene-ACX60_RS08050_ACX60_RS08050",0,1,0.244100510494699,0.244025181260741,"D Over L",5001.57091264158,4890.24146325156,5893.93215920514,1626.91501060673,1680.17760924727,545.00387241454
"1585","gene-ACX60_RS08055_ACX60_RS08055",0.00012243730722572,0.999877562692774,0.144468804059058,0.144178001293492,"D Over L",1478.56658366412,992.492672124594,2157.0105109451,286.050990875908,284.935516074169,96.2536672044772
"1596","gene-ACX60_RS08110_brnQ",0,1,2.6981287664791,2.70002688199928,"D Over L",495.045996900874,490.662168739766,421.648309958651,1187.11161213502,1257.48401308766,1355.35569225764
"1605","gene-ACX60_RS08155_ACX60_RS08155",0.00863519408690538,0.991364805913095,0.194661788671181,0.194541803049107,"D Over L",3823.09858373595,2016.25668125536,4719.4130114649,971.381489849439,926.629136985004,156.087027899152
"1606","gene-ACX60_RS08160_ACX60_RS08160",0.0289369093342389,0.971063090665761,0.403294236767592,0.402205124774805,"D Over L",297.903785745659,192.095355895083,371.86332878281,139.449858052005,108.322592887701,98.8551176694631
"1608","gene-ACX60_RS08170_ACX60_RS08170",0.0307336142094158,0.969266385790584,0.501854722120833,0.501587784115009,"D Over L",1013.45699660533,719.240751142054,1202.96770841215,494.629838389592,536.903286486864,440.945853815105
"1611","gene-ACX60_RS08185_ACX60_RS08185",0.0271306792951707,0.972869320704829,0.134394077698506,0.134044048542482,"D Over L",707.52149114594,1990.94178939322,1191.79148814819,194.276297969888,254.322609388515,72.8406130196043
"1613","gene-ACX60_RS08195_cydB",0.00245717058564154,0.997542829414358,0.106524565625599,0.10649170685385,"D Over L",8674.98744716709,20875.1065629087,13225.5326523657,1724.649099156,2184.11315007266,646.460440548989
"1614","gene-ACX60_RS08200_ACX60_RS08200",0.028463814448603,0.971536185551397,0.196272846548137,0.196250370492528,"D Over L",11523.3273201911,26444.38277258,18286.3283918935,3460.02511046984,4975.77475590677,2604.05191545086
"1637","gene-ACX60_RS08315_ACX60_RS08315",0.0120014504039507,0.987998549596049,0.437080542586843,0.432167931557718,"D Over L",51.1109436328336,72.2218973714071,56.8971213438179,39.3320112454374,29.4354871977447,9.10507662745054
"1676","gene-ACX60_RS08510_ACX60_RS08510",0.000276859562161169,0.999723140437839,0.142346398703758,0.13248872563762,"D Over L",27.0157844916406,61.0535627263441,48.7689611518439,5.95939564324809,8.24193641536853,3.9021756974788
"1677","gene-ACX60_RS08515_ACX60_RS08515",6.42835165098887e-07,0.999999357164835,0.0923159418907763,0.0816252404276849,"D Over L",32.8570351925359,61.0535627263441,39.6247809358732,2.38375825729924,5.88709743954895,2.60145046498587
"1678","gene-ACX60_RS08520_ACX60_RS08520",0.0107775172427478,0.989222482757252,0.169306288578751,0.166998897051743,"D Over L",126.31704640686,289.632145128632,150.370963551519,40.523890374087,30.6129066856545,23.4130541848728
"1680","gene-ACX60_RS08530_ACX60_RS08530",0.0202308113309119,0.979769188669088,0.203442763436723,0.197859363439492,"D Over L",52.5712563080574,113.917013379642,57.9131413678147,26.2213408302916,12.9516143670077,5.20290092997174
"1681","gene-ACX60_RS08535_ACX60_RS08535",0.0407757014165402,0.95922429858346,0.244244716314967,0.238892778995387,"D Over L",58.4125070089527,113.917013379642,49.7849811758407,20.2619451870435,22.370970270286,10.4058018599435
"1682","gene-ACX60_RS08540_ACX60_RS08540",0.00336153809935946,0.996638461900641,0.334475259831027,0.330610659261654,"D Over L",71.5553210859671,122.107125452688,77.2175218237529,35.7563738594886,32.9677456614741,20.811603719887
"1703","gene-ACX60_RS08645_ACX60_RS08645",1.62879354448364e-09,0.999999998371206,0.18073570419697,0.180640248270565,"D Over L",4617.50867905771,3421.97773524729,5462.12364900652,880.798676072068,1330.48402133806,227.626915686264
"1704","gene-ACX60_RS08650_ACX60_RS08650",0.0383950157564871,0.961604984243513,0.545870809697399,0.542757658060925,"D Over L",82.5076661501457,59.5644514403357,87.3777220637204,44.0995277600359,51.8064574680307,28.6159551148446
"1705","gene-ACX60_RS08655_ACX60_RS08655",1.07332323118214e-06,0.999998926676769,0.428148827892304,0.426943792765245,"D Over L",216.856432270737,247.192473477393,282.453566671096,98.9259676779184,149.532274964543,70.2391625546185
"1798","gene-ACX60_RS09135_ACX60_RS09135",1.32893696047631e-13,0.999999999999867,0.410872881853099,0.409661517797735,"D Over L",267.237219565959,262.083586337477,235.716645567246,146.601132823903,96.5483980086027,70.2391625546185
"1815","gene-ACX60_RS09220_ACX60_RS09220",8.827878206219e-09,0.999999991172122,0.532563876745305,0.531666488509404,"D Over L",267.967375903571,293.354923343653,258.069086095174,176.398111040144,157.774211379912,101.456568134449
"1846","gene-ACX60_RS09385_ACX60_RS09385",1.46716622440035e-06,0.999998532833776,0.314687205628017,0.314043871461116,"D Over L",447.5858349561,669.355523060773,558.811013198212,182.357506683392,243.725833997326,100.155842901956
"1864","gene-ACX60_RS09480_ACX60_RS09480",0.00214186638807667,0.997858133611923,0.538080979009052,0.537841912762035,"D Over L",998.853869853091,985.047115694552,1055.64480493262,676.987345072983,691.145239403047,266.648672661052
"1868","gene-ACX60_RS09500_ACX60_RS09500",7.56043548744145e-06,0.999992439564513,0.372676439794333,0.367621963111774,"D Over L",56.9521943337289,72.2218973714071,66.0413015597886,29.7969782162405,34.1451651493839,7.80435139495761
"1872","gene-ACX60_RS09520_ACX60_RS09520",2.78222329619382e-08,0.999999972177767,1.86449965450114,1.8703190497014,"D Over L",70.8251647483552,85.6238989454826,77.2175218237529,133.490462408757,131.870982645896,171.695730689067
"1874","gene-ACX60_RS09530_ACX60_RS09530",4.79391029287735e-05,0.999952060897071,0.316983759107125,0.31508763398063,"D Over L",136.539235133427,213.687469542204,216.412265111307,66.7452312043786,75.3548472262265,36.4203065098022
"1901","gene-ACX60_RS09665_ACX60_RS09665",1.25921334048762e-06,0.99999874078666,6.8556016858021,6.89679441074098,"D Over L",117.555170355517,49.140672438277,56.8971213438179,445.762794114957,335.56455405429,760.924261008367
"1902","gene-ACX60_RS09670_ACX60_RS09670",0.0480793070832242,0.951920692916776,3.27029375655829,3.52990993832914,"D Over L",4.38093802567145,2.23366692901259,7.11214016797724,11.9187912864962,10.5967753911881,26.0145046498587
"1903","gene-ACX60_RS09675_ACX60_RS09675",7.80627784635612e-11,0.999999999921937,2.54413325515097,2.55056642831595,"D Over L",124.126577394025,132.530904454747,120.906382855613,300.353540419704,267.274223755522,395.420470677852
"1905","gene-ACX60_RS09685_ACX60_RS09685",0,1,5.73231306907461,5.73637710599295,"D Over L",844.790882616979,436.309606800459,550.682853006238,3221.64928473992,3058.93582958963,4227.35700560204
"1908","gene-ACX60_RS09700_ACX60_RS09700",6.66133814775094e-16,0.999999999999999,2.7019390735887,2.70777898481762,"D Over L",183.999397078201,136.253682669768,138.178723263558,373.058167267331,377.951655619042,490.373412649836
"1909","gene-ACX60_RS09705_ACX60_RS09705",7.66053886991358e-15,0.999999999999992,2.01652917020594,2.01900796489577,"D Over L",232.919871698199,176.459687391995,235.716645567246,393.320112454374,422.693596159614,486.471236952358
"1910","gene-ACX60_RS09710_ACX60_RS09710",0,1,3.94373393101417,3.96601661024233,"D Over L",81.7775098125338,52.863450653298,73.1534417277659,283.667232618609,241.370995021507,299.166803473375
"1911","gene-ACX60_RS09715_ACX60_RS09715",0,1,4.73688288934915,4.75842316935221,"D Over L",118.285326693129,58.0753401543273,96.5219022796911,421.925211541965,360.290363300396,516.387917299695
