"","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS07925_uppS",837.104534227626,539.048461687124,545.562678337847,515.256261126229,642.900941695074,677.780100665022
"gene-ACX60_RS07930_ACX60_RS07930",636.07943102601,538.023654725742,545.562678337847,516.645092018753,588.315012683228,644.607325993987
"gene-ACX60_RS07935_ispC",635.329337357347,765.530800152627,673.512231563661,694.415446261764,772.963710822064,780.314131466405
"gene-ACX60_RS07940_rseP",1080.88497654302,1341.47231244952,1297.26630353951,1313.83402432726,1196.17313575341,1084.90051708228
"gene-ACX60_RS07945_bamA",5417.17647508236,7006.60519497123,7918.65568297539,6535.83818021572,4470.65497610599,5111.62300612775
"gene-ACX60_RS07950_ACX60_RS07950",1633.70401034746,2037.31623922814,1905.02668136212,1913.80896989742,1299.27989055357,1510.11517422919
"gene-ACX60_RS07955_lpxD",555.069314810433,489.85772754077,524.237752800211,443.037054715006,458.926143914408,487.790573003637
"gene-ACX60_RS07960_fabZ",484.560509956135,656.901262246096,1084.01704816315,815.243733911311,909.091583172593,1041.92669534934
"gene-ACX60_RS07965_lpxA",731.341326946179,958.194508892511,1386.12015994632,994.402919046846,1144.95670853242,1297.50784565573
"gene-ACX60_RS07970_ACX60_RS07970",870.85874931745,566.718249644448,623.754071975844,598.586114677641,503.40356755369,550.366488860363
"gene-ACX60_RS07975_ACX60_RS07975",61.5076808303453,58.4139967987948,40.8727739471351,41.6649267757059,39.0862207739143,31.6649212768976
"gene-ACX60_RS07980_recA",6709.58786618828,4820.69194634264,5812.81928613387,5996.9717939166,4055.5323554727,4603.47641230325
"gene-ACX60_RS07985_ACX60_RS07985",168.771075449118,217.259075813061,216.80340963263,186.103339598153,272.929645059229,236.732982879663
"gene-ACX60_RS07990_ACX60_RS07990",278.284751073879,239.804828963473,202.586792607539,227.768266373859,154.323182021144,190.743454358455
"gene-ACX60_RS07995_ACX60_RS07995",81.7602098842395,113.753572713443,95.9621649193607,74.9968681962705,88.2809469203927,89.7172769512098
"gene-ACX60_RS08000_ACX60_RS08000",48.0059947944159,50.2155411077359,28.4332340501809,36.1096032056117,48.5208257883074,39.9581149446565
"gene-ACX60_RS08005_ACX60_RS08005",81.0101162155768,87.108591717501,81.7455478942702,54.1644048084176,59.3032315190424,58.0523556743123
"gene-ACX60_RS08010_ACX60_RS08010",52.5065568063923,48.1659271849712,42.6498510752714,36.1096032056117,54.5859290118459,39.2041882475875
"gene-ACX60_RS08015_ACX60_RS08015",12.7515923672667,12.2976835365884,15.9936941532268,18.0548016028059,26.9560143268375,13.5706805472418
"gene-ACX60_RS08020_kynU",27.0033720718589,38.9426645325299,47.9810824596803,22.2212942803765,47.1730250719656,45.2356018241394
"gene-ACX60_RS08025_ACX60_RS08025",35.2544024271491,38.9426645325299,31.9873883064536,24.9989560654235,61.9988329517262,48.2513086124154
"gene-ACX60_RS08030_ACX60_RS08030",59.2573998243571,29.7194018800886,30.2103111783172,34.7207723130882,48.5208257883074,48.2513086124154
"gene-ACX60_RS08035_ACX60_RS08035",387.048333029978,356.632822561063,257.676183579765,219.435281018717,204.865708883965,200.544501420351
"gene-ACX60_RS08040_ACX60_RS08040",114.7643313054,73.7861012195303,119.064167585133,65.2750519486058,129.38886876882,105.549737589659
"gene-ACX60_RS08045_ACX60_RS08045",63.0078681676708,132.200098018325,92.408010663088,86.1075153364588,39.0862207739143,48.2513086124154
"gene-ACX60_RS08050_ACX60_RS08050",5976.74635190477,4499.92736742996,3520.38979083803,3362.35959079946,1334.32270917845,1923.26700422299
"gene-ACX60_RS08055_ACX60_RS08055",1225.65305459493,2002.47280254114,629.085303360253,612.474423602876,184.648698138837,337.005233589839
"gene-ACX60_RS08060_ACX60_RS08060",1045.63057411587,1586.4011762199,977.39242047497,1055.51147831788,767.572507956697,857.214654567442
"gene-ACX60_RS08065_ACX60_RS08065",118.514799648714,103.505503099619,135.057861738359,109.717640509359,132.758370559675,156.81675299035
"gene-ACX60_RS08070_ACX60_RS08070",312.038966163703,438.617379471652,358.969579883534,287.48799475237,282.364250073622,331.727746710356
"gene-ACX60_RS08075_ACX60_RS08075",375.046834331374,706.091996392449,790.799322020657,762.468159995417,654.357247783979,649.88481287347
"gene-ACX60_RS08080_pfkB",189.023604503012,388.401838363916,502.912827262575,438.870562037435,380.753702366579,347.560207348805
"gene-ACX60_RS08085_ptsP",646.580742387289,982.789875965688,1492.7447876345,1670.7635637058,1258.84586906331,1341.23559408573
"gene-ACX60_RS08090_ACX60_RS08090",60.7575871616826,72.7612942581479,63.9747766129071,76.3856990887941,78.1724415478287,73.1308896156921
"gene-ACX60_RS08095_ACX60_RS08095",78.7598352095885,105.555117022384,87.0767792786791,95.8293315841235,67.3900358170937,88.2094235570719
"gene-ACX60_RS08100_ACX60_RS08100",531.816411081888,1042.22867972587,751.703625201658,824.965550158976,791.15902049268,871.539261811753
"gene-ACX60_RS08105_ACX60_RS08105",999.874860327443,1113.96516702263,932.965492271562,922.183712635623,888.874572427465,947.685858215721
"gene-ACX60_RS08110_brnQ",405.050581077884,431.443730741976,790.799322020657,577.753651289788,1113.28339169839,1006.4921405871
"gene-ACX60_RS08115_map",649.581117061939,962.293736738041,824.563787455247,815.243733911311,655.705048500321,624.251305173124
"gene-ACX60_RS08120_ACX60_RS08120",438.054702499045,269.524230843562,303.880188911309,270.822024042088,233.169523927144,284.230364795009
"gene-ACX60_RS08125_ACX60_RS08125",45.7557137884276,39.9674714939122,30.2103111783172,38.8872649906588,43.1296229229399,58.8062823713812
"gene-ACX60_RS08130_grxD",2287.78568942138,1264.61179034584,1391.45139133073,2434.62055459375,1903.09461147473,2422.36647768267
"gene-ACX60_RS08135_ACX60_RS08135",521.31509972061,430.418923780593,483.364978853076,465.258348995382,511.490371851741,539.811515101397
"gene-ACX60_RS08140_ACX60_RS08140",1272.15886205202,928.475107012423,1179.97921308251,1649.93110031795,1201.56433861878,1326.91098684142
"gene-ACX60_RS08145_ACX60_RS08145",579.072312207641,240.829635924856,175.930635685495,180.548016028059,160.388285244683,183.204187387765
"gene-ACX60_RS08150_ACX60_RS08150",2065.75796349721,1014.55889176854,860.105330017973,1266.61377398146,1296.58428912088,1331.43454702384
"gene-ACX60_RS08155_ACX60_RS08155",2020.75234337744,3925.01066209446,2088.06562556016,2992.9305733882,819.462835535859,1343.49737417694
"gene-ACX60_RS08160_ACX60_RS08160",238.529786634754,282.846721341533,174.153558557358,144.438412822447,107.82405730735,110.073297772073
"gene-ACX60_RS08165_ftsY",875.359311329427,875.18514502054,726.82454540775,880.518785859917,799.245824790731,867.015701629339
"gene-ACX60_RS08170_ACX60_RS08170",984.872986954188,1081.1713442584,927.634260887153,898.573587462723,467.68684857063,732.06282285399
"gene-ACX60_RS08175_ACX60_RS08175",580.572499544967,35.8682436483828,62.1976994847708,54.1644048084176,76.8246408314868,85.9476434658649
"gene-ACX60_RS08180_ACX60_RS08180",105.013113612785,36.8930506097651,23.102002665772,20.8324633878529,22.9126121778118,26.3874343974147
"gene-ACX60_RS08185_ACX60_RS08185",3596.69914123788,1632.51748948211,554.448063978528,909.684234602911,568.77190229627,700.397901577092
"gene-ACX60_RS08190_cydX",33.0041214211609,0,0,1.38883089252353,1.34780071634187,0.75392669706899
"gene-ACX60_RS08195_cydB",38043.2506872372,16089.4692937031,5851.91498295286,5940.02972732313,3026.48650854568,4065.172750596
"gene-ACX60_RS08200_ACX60_RS08200",47968.4901109827,22215.7653088469,9063.09335349517,10307.9028843096,6445.18302554684,7234.68058507403
"gene-ACX60_RS08205_ACX60_RS08205",449.306107528986,460.138325660682,238.128335170265,159.715552640206,208.90911103299,196.774867935006
"gene-ACX60_RS08210_ACX60_RS08210",77.259647872263,108.629537906531,113.732936200724,97.218162476647,92.3243490694183,98.0104706189687
"gene-ACX60_RS08215_ACX60_RS08215",132.766579353306,97.3566613313247,78.1913936379976,109.717640509359,111.193559098205,137.968585563625
"gene-ACX60_RS08220_ACX60_RS08220",878.359686004078,1130.36207840475,1076.9087396506,1069.39978724312,1127.43529921998,1125.612558724
"gene-ACX60_RS08225_ACX60_RS08225",492.811540311425,262.350582113885,1245.73106682355,734.691542144947,2064.15679707758,1740.06281683523
"gene-ACX60_RS08230_ACX60_RS08230",1916.48932343332,2625.55543506162,2585.64722143833,2502.6732683274,2225.21898268043,2401.25653016473
"gene-ACX60_RS08235_ACX60_RS08235",1071.88385251907,764.505993191244,733.932853920295,808.299579448694,591.010614115911,658.178006541228
"gene-ACX60_RS08240_ACX60_RS08240",172.521543792432,296.169211839503,360.746657011671,297.209811000035,206.887409958478,216.3769620588
"gene-ACX60_RS08245_ACX60_RS08245",144.76807805191,172.167569512237,207.918023991948,191.658663168247,181.953096706153,188.481674267248
"gene-ACX60_RS08250_ilvA",942.117647840411,1100.64267652466,1130.22105349469,1183.28392043005,1094.4141816696,1132.39789899762
"gene-ACX60_RS08255_rpiA",941.367554171748,806.523078607921,650.410228897889,697.193108046811,594.380115906766,566.198949498812
"gene-ACX60_RS08260_ACX60_RS08260",200.275009532954,195.738129624032,138.612015994632,126.383611219641,137.475673066871,120.628271531038
"gene-ACX60_RS08265_ACX60_RS08265",512.313975696657,319.739771951298,273.669877732992,277.766178504706,358.514990546938,302.324605524665
"gene-ACX60_RS08270_argC",708.088423217634,863.912268445334,829.895018839656,744.413358392611,588.315012683228,664.20942011778
"gene-ACX60_RS08275_ACX60_RS08275",886.610716359368,638.454736941213,597.0979150538,681.915968229053,690.74786712521,652.146592964677
"gene-ACX60_RS08280_clpS",270.783814387252,198.812550508179,167.045250044813,140.271920144876,201.49620709311,184.712040781903
"gene-ACX60_RS08285_clpA",12410.2997480252,14635.2682155016,11762.4735111342,11723.1215637911,7355.62240943577,8310.53398179148
"gene-ACX60_RS08290_ACX60_RS08290",159.769951425165,181.390832164679,122.618321841405,65.2750519486058,48.5208257883074,49.0052353094844
"gene-ACX60_RS08295_ACX60_RS08295",869.358561980125,610.78494898389,698.391311357569,554.143526116888,410.4053181261,485.52879291243
"gene-ACX60_RS08300_ACX60_RS08300",456.807044215613,406.848363668799,355.415425627262,280.543840289753,192.735502436888,203.560208208627
"gene-ACX60_RS08305_ACX60_RS08305",120.765080654702,148.597009400443,97.739242047497,101.384655154218,111.867459456375,112.33507786328
"gene-ACX60_RS08310_ACX60_RS08310",502.562758004041,344.335139024475,522.460675672075,468.036010780429,253.386534672272,306.09423901001
"gene-ACX60_RS08315_ACX60_RS08315",77.259647872263,40.9922784552946,55.0893909722256,38.8872649906588,22.2387118196409,28.6492144886216
"gene-ACX60_RS08320_ACX60_RS08320",160.520045093828,119.902414481737,94.1850877912244,84.7186844439352,71.4334379661193,79.162303192244
"gene-ACX60_RS08325_ACX60_RS08325",344.292993916201,307.44208841471,266.561569220446,233.323589943953,154.997082379315,174.157067022937
"gene-ACX60_RS08330_ACX60_RS08330",92.261521245518,152.696237245972,88.8538564068154,112.495302294406,131.410569843333,91.2251303453478
"gene-ACX60_RS08335_ACX60_RS08335",1655.45672673868,1387.58862571172,1567.38202701622,1937.41909507032,1785.16204879481,1904.41883679627
"gene-ACX60_RS08340_ACX60_RS08340",3015.37654802425,2818.2191438015,3923.78629892497,3591.51668806584,3415.32701521031,3652.77484729926
"gene-ACX60_RS08345_kdsA",1449.93106152509,1305.60406880113,1663.34419193558,1447.16179000952,1181.34732787365,1261.31936419642
"gene-ACX60_RS08350_eno",2994.37392530169,5407.90633521474,8041.2740048168,7587.18316585604,5907.41053972643,6985.13084834419
"gene-ACX60_RS08355_ACX60_RS08355",77.259647872263,85.0589777947363,55.0893909722256,49.997912130847,55.2598293700168,53.5287954918983
"gene-ACX60_RS08360_ftsB",547.568378123806,384.302610518387,291.440649014355,268.044362257041,263.495040044836,276.691097824319
"gene-ACX60_RS08365_ispD",181.522667816385,214.184654928914,174.153558557358,195.825155845818,188.018199929691,190.743454358455
"gene-ACX60_RS08370_ACX60_RS08370",28.5035594091844,43.0418923780593,53.3123138440893,58.3308974859882,75.4768401151449,61.8219891596572
"gene-ACX60_RS08375_ACX60_RS08375",18.7523417165687,36.8930506097651,71.0830851254523,52.7755739158941,80.8680429805124,67.8534027362091
"gene-ACX60_RS08380_pcaF",90.7613339081925,91.2078195630305,87.0767792786791,126.383611219641,148.931979155777,113.089004560349
"gene-ACX60_RS08385_ACX60_RS08385",38.2547771018001,50.2155411077359,81.7455478942702,84.7186844439352,68.7378365334355,70.1151828274161
"gene-ACX60_RS08390_pcaD",24.7530910658707,32.7938227642357,40.8727739471351,47.2202503458,38.4123204157434,54.2827221889673
"gene-ACX60_RS08395_ACX60_RS08395",31.5039340838354,58.4139967987948,49.7581595878166,47.2202503458,68.7378365334355,52.7748687948293
"gene-ACX60_RS08400_pcaC",18.7523417165687,29.7194018800886,26.6561569220446,33.3319414205647,21.56481146147,26.3874343974147
"gene-ACX60_RS08405_pcaH",51.7564631377296,71.7364872967655,99.5163191756333,69.4415446261764,51.2164272209912,48.2513086124154
"gene-ACX60_RS08410_pcaG",60.0074934930198,83.0093638719716,60.4206223566345,76.3856990887941,47.1730250719656,41.4659683387945
"gene-ACX60_RS08415_aroD",20.2525290538942,11.272876575206,14.2166170250905,22.2212942803765,16.1736085961025,13.5706805472418
"gene-ACX60_RS08420_ACX60_RS08420",45.0056201197649,44.0666993394417,31.9873883064536,43.0537576682294,50.5425268628202,55.7905755831053
"gene-ACX60_RS08425_ACX60_RS08425",105.013113612785,110.679151829295,62.1976994847708,90.2740080140293,100.41115336747,90.4712036482788
"gene-ACX60_RS08430_ACX60_RS08430",501.812664335378,472.43600919727,346.53003998658,330.5417524206,305.950762609605,262.366490580009
"gene-ACX60_RS08435_ACX60_RS08435",3133.1412540043,2858.18661529542,2606.97214697596,2802.66074111248,1686.09869614368,2033.34030199507
"gene-ACX60_RS08440_ACX60_RS08440",63.7579618363336,26.6449809959415,23.102002665772,31.9431105280412,17.5214093124444,27.8952877915526
"gene-ACX60_RS08445_ACX60_RS08445",42.0052454451139,35.8682436483828,26.6561569220446,16.6659707102823,15.4997082379315,29.4031411856906
"gene-ACX60_RS08450_ACX60_RS08450",176.272012135746,205.986199237855,159.936941532268,152.771398177588,82.8897440550252,86.7015701629339
"gene-ACX60_RS08455_pcaU",52.5065568063923,58.4139967987948,49.7581595878166,52.7755739158941,45.8252243556237,37.6963348534495
"gene-ACX60_RS08460_ACX60_RS08460",49.5061821317413,27.6697879573239,46.204005331544,29.1654487429941,41.1079218484271,45.9895285212084
"gene-ACX60_RS08465_ACX60_RS08465",170.271262786444,239.804828963473,197.25556122313,234.712420836476,203.517908167623,175.664920417075
"gene-ACX60_RS08470_ACX60_RS08470",386.298239361315,543.147689532653,506.466981518848,481.924319705664,339.645780518152,352.083767531218
"gene-ACX60_RS08475_ACX60_RS08475",192.774072846326,269.524230843562,216.80340963263,283.3215020748,173.192392049931,169.633506840523
"gene-ACX60_RS08480_ACX60_RS08480",287.285875097832,464.237553506211,440.715127777805,513.867430233705,250.690933239588,306.848165707079
"gene-ACX60_RS08485_ACX60_RS08485",42.0052454451139,34.8434366870004,19.5478484094994,22.2212942803765,26.2821139686665,24.8795810032767
"gene-ACX60_RS08490_ACX60_RS08490",62.2577744990081,136.299325863855,26.6561569220446,36.1096032056117,29.6516157595212,27.1413610944836
"gene-ACX60_RS08495_ACX60_RS08495",149.268640063887,187.539673932973,252.344952195356,195.825155845818,198.126705302255,217.130888755869
"gene-ACX60_RS08500_ACX60_RS08500",666.833271441183,1072.97288856734,65.7518537410434,76.3856990887941,24.9343132523247,44.4816751270704
"gene-ACX60_RS08505_ACX60_RS08505",704.33795487432,1330.19943587431,72.8601622535887,116.661794971976,22.9126121778118,38.4502615505185
"gene-ACX60_RS08510_ACX60_RS08510",181.522667816385,597.462458485919,33.7644654345899,40.2760958831823,5.39120286536749,18.8481674267248
"gene-ACX60_RS08515_ACX60_RS08515",182.272761485048,556.470180030624,33.7644654345899,27.7766178504706,4.04340214902562,12.8167538501728
"gene-ACX60_RS08520_ACX60_RS08520",991.623829972153,2413.42039405547,104.847550560042,201.380479415912,28.3038150431793,80.670156586382
"gene-ACX60_RS08525_ACX60_RS08525",341.29261924155,645.62838567089,42.6498510752714,44.4425885607529,12.8041068052478,30.9109945798286
"gene-ACX60_RS08530_ACX60_RS08530",319.539902850331,1033.00541707342,60.4206223566345,69.4415446261764,12.1302064470769,42.2198950358635
"gene-ACX60_RS08535_ACX60_RS08535",445.555639185672,998.161980386424,46.204005331544,63.8862210560823,20.890911103299,30.9109945798286
"gene-ACX60_RS08540_ACX60_RS08540",393.04908237928,886.458021595746,63.9747766129071,66.6638828411294,33.0211175503759,42.9738217329324
"gene-ACX60_RS08545_feaR",35.2544024271491,63.5380316057066,19.5478484094994,13.8883089252353,23.5865125359828,18.8481674267248
"gene-ACX60_RS08550_tynA",51.7564631377296,50.2155411077359,81.7455478942702,72.2192064112235,64.020534026239,60.3141357655192
"gene-ACX60_RS08555_ACX60_RS08555",16.5020607105805,24.5953670731768,26.6561569220446,15.2771398177588,19.5431103869572,11.3089004560349
"gene-ACX60_RS08560_ACX60_RS08560",104.263019944122,94.2822404471776,103.070473431906,105.551147831788,68.0639361752646,61.8219891596572
"gene-ACX60_RS08565_ACX60_RS08565",68.25852384831,76.8605221036774,44.4269282034077,66.6638828411294,45.1513239974528,44.4816751270704
"gene-ACX60_RS08570_pcaD",86.260771896216,80.9597499492068,69.306007997316,65.2750519486058,48.5208257883074,60.3141357655192
"gene-ACX60_RS08575_pcaF",192.023979177663,138.348939786619,104.847550560042,133.327765682259,99.7372530092986,130.429318592935
"gene-ACX60_RS08580_ACX60_RS08580",45.7557137884276,32.7938227642357,23.102002665772,29.1654487429941,29.6516157595212,33.9267013681046
"gene-ACX60_RS08585_ACX60_RS08585",47.2559011257531,43.0418923780593,23.102002665772,36.1096032056117,22.2387118196409,30.1570678827596
"gene-ACX60_RS08590_catA",234.77931829144,212.13504100615,135.057861738359,141.6607510374,171.844591333589,166.617800052247
"gene-ACX60_RS08595_catC",17.2521543792432,11.272876575206,5.33123138440893,5.55532357009411,9.43460501439311,12.0628271531038
"gene-ACX60_RS08600_ACX60_RS08600",81.7602098842395,98.381468292707,74.637239381725,69.4415446261764,82.8897440550252,87.4554968600029
"gene-ACX60_RS08605_ACX60_RS08605",223.527913261499,350.483980792769,216.80340963263,254.156053331806,204.865708883965,194.513087843799
"gene-ACX60_RS08610_ACX60_RS08610",80.260022546914,91.2078195630305,110.178781944451,129.161273004688,144.888577006751,121.382198228107
"gene-ACX60_RS08615_ACX60_RS08615",186.023229828361,251.077705538679,239.905412298402,273.599685827135,423.883325289519,333.989526801563
"gene-ACX60_RS08620_ACX60_RS08620",45.0056201197649,33.818629725618,39.0956968189988,23.6101251729,55.9337297281877,38.4502615505185
"gene-ACX60_RS08625_abaQ",33.0041214211609,34.8434366870004,31.9873883064536,26.387786957947,41.1079218484271,35.4345547622425
"gene-ACX60_RS08630_ACX60_RS08630",48.7560884630786,17.4217183435002,21.3249255376357,27.7766178504706,24.9343132523247,21.8638742150007
"gene-ACX60_RS08635_ACX60_RS08635",162.770326099816,114.778379674825,97.739242047497,90.2740080140293,66.7161354589227,73.884816312761
"gene-ACX60_RS08640_ACX60_RS08640",74.259273197612,57.3891898374124,63.9747766129071,45.8314194532764,29.6516157595212,39.9581149446565
"gene-ACX60_RS08645_ACX60_RS08645",4909.36306139768,4973.38818358862,3987.76107553788,3834.56209425746,739.268692913517,1783.03663856816
"gene-ACX60_RS08650_ACX60_RS08650",68.25852384831,64.562838567089,53.3123138440893,62.4973901635588,46.4991247137946,40.7120416417255
"gene-ACX60_RS08655_ACX60_RS08655",344.292993916201,264.40019603665,216.80340963263,215.268788341147,107.150156949179,141.73821904897
"gene-ACX60_RS08660_ACX60_RS08660",103.512926275459,203.936585315091,88.8538564068154,147.216074607494,108.497957665521,122.136124925176
"gene-ACX60_RS08665_ACX60_RS08665",40.5050581077884,39.9674714939122,30.2103111783172,24.9989560654235,33.6950179085468,33.1727746710356
"gene-ACX60_RS08670_ACX60_RS08670",108.763581956098,87.108591717501,95.9621649193607,65.2750519486058,101.758954083811,107.811517680866
"gene-ACX60_RS08675_ACX60_RS08675",294.78681178446,522.651550305006,282.555263373673,290.265656537417,188.018199929691,189.235600964317
"gene-ACX60_RS08680_ACX60_RS08680",131.266392015981,168.068341666708,222.134641017039,231.934759051429,257.429936821298,265.382197368285
"gene-ACX60_RS08685_ACX60_RS08685",70.5088048542983,156.795465091502,190.147252710585,234.712420836476,288.429353297161,297.047118645182
"gene-ACX60_RS08690_ACX60_RS08690",369.796178650735,139.373746748002,94.1850877912244,123.605949434594,86.2592458458799,105.549737589659
"gene-ACX60_RS08695_ACX60_RS08695",64.5080555049963,40.9922784552946,51.5352367159529,43.0537576682294,68.0639361752646,45.2356018241394
"gene-ACX60_RS08700_ACX60_RS08700",55.5069314810433,40.9922784552946,42.6498510752714,62.4973901635588,42.455722564769,58.8062823713812
"gene-ACX60_RS08705_ACX60_RS08705",46.5058074570904,40.9922784552946,31.9873883064536,43.0537576682294,67.3900358170937,40.7120416417255
"gene-ACX60_RS08710_ACX60_RS08710",53.2566504750551,52.2651550305006,30.2103111783172,45.8314194532764,78.8463419059996,55.0366488860363
"gene-ACX60_RS08715_ACX60_RS08715",123.015361660691,131.175291056943,90.6309335349517,108.328809616835,64.6944343844099,79.916229889313
"gene-ACX60_RS08720_ACX60_RS08720",34.5043087584864,33.818629725618,28.4332340501809,41.6649267757059,23.5865125359828,19.6020941237937
"gene-ACX60_RS08725_ACX60_RS08725",264.78306503795,253.127319461444,215.026332504493,248.600729761712,150.279779872119,181.696333993627
"gene-ACX60_RS08730_ACX60_RS08730",66.7583365109845,72.7612942581479,33.7644654345899,44.4425885607529,79.5202422641705,55.0366488860363
"gene-ACX60_RS08735_ACX60_RS08735",90.0112402395297,113.753572713443,88.8538564068154,72.2192064112235,86.9331462040508,84.4397900717269
"gene-ACX60_RS08740_ACX60_RS08740",31.5039340838354,43.0418923780593,30.2103111783172,15.2771398177588,45.8252243556237,39.9581149446565
"gene-ACX60_RS08750_ACX60_RS08750",4.50056201197649,4.09922784552946,3.55415425627262,4.16649267757059,7.4129039398803,7.5392669706899
"gene-ACX60_RS08755_ACX60_RS08755",1.5001873373255,11.272876575206,5.33123138440893,6.94415446261764,20.2170107451281,15.8324606384488
"gene-ACX60_RS08765_ACX60_RS08765",37.5046834331374,45.0915063008241,49.7581595878166,49.997912130847,53.238128295504,47.4973819153464
"gene-ACX60_RS08770_ACX60_RS08770",46.5058074570904,61.4884176829419,74.637239381725,59.7197283785117,54.5859290118459,60.3141357655192
"gene-ACX60_RS08775_ACX60_RS08775",79.5099288782513,65.5876455284714,106.624627688179,62.4973901635588,77.4985411896577,82.1780099805199
"gene-ACX60_RS08780_ACX60_RS08780",18.0022480479059,18.4465253048826,19.5478484094994,19.4436324953294,30.3255161176921,28.6492144886216
"gene-ACX60_RS08785_ACX60_RS08785",70.5088048542983,95.30704740856,85.2997021505428,91.6628389065529,92.3243490694183,98.7643973160377
"gene-ACX60_RS08795_ACX60_RS08795",54.0067441437178,25.6201740345591,33.7644654345899,34.7207723130882,71.4334379661193,68.6073294332781
"gene-ACX60_RS08800_ACX60_RS08800",39.7549644391256,42.017085416677,74.637239381725,52.7755739158941,72.7812386824612,65.5916226450021
"gene-ACX60_RS08805_ACX60_RS08805",152.269014738538,155.770658130119,126.172476097678,123.605949434594,157.692683811999,125.151831713452
"gene-ACX60_RS08810_ACX60_RS08810",28.5035594091844,22.545753150412,14.2166170250905,15.2771398177588,26.9560143268375,27.1413610944836
"gene-ACX60_RS08815_ACX60_RS08815",42.7553391137766,19.4713322662649,17.7707712813631,12.4994780327118,37.7384200575724,30.9109945798286
"gene-ACX60_RS08820_ACX60_RS08820",150.768827401212,167.043534705325,142.166170250905,141.6607510374,166.453388468221,139.476438957763
"gene-ACX60_RS08825_ACX60_RS08825",47.2559011257531,26.6449809959415,26.6561569220446,31.9431105280412,55.2598293700168,52.7748687948293
"gene-ACX60_RS08830_ACX60_RS08830",41.2551517764511,37.9178575711475,31.9873883064536,34.7207723130882,42.455722564769,39.2041882475875
"gene-ACX60_RS08835_ACX60_RS08835",78.0097415409258,38.9426645325299,65.7518537410434,58.3308974859882,50.5425268628202,47.4973819153464
"gene-ACX60_RS08840_ACX60_RS08840",10.5013113612785,2.04961392276473,7.10830851254523,2.77766178504706,10.782405730735,6.03141357655192
"gene-ACX60_RS08845_ACX60_RS08845",15.7519670419177,16.3969113821178,5.33123138440893,5.55532357009411,9.43460501439311,7.5392669706899
"gene-ACX60_RS08850_ACX60_RS08850",76.5095542036003,73.7861012195303,67.5289308691797,72.2192064112235,70.0856372497774,50.5130887036223
"gene-ACX60_RS08855_ACX60_RS08855",57.7572124870316,35.8682436483828,35.5415425627262,47.2202503458,37.7384200575724,47.4973819153464
"gene-ACX60_RS08860_ACX60_RS08860",89.261146570867,150.646623323208,147.497401635314,124.994780327118,134.780071634187,119.1204181369
"gene-ACX60_RS08865_ACX60_RS08865",168.771075449118,187.539673932973,181.261867069903,173.603861565441,130.736669485162,136.460732169487
"gene-ACX60_RS08870_ACX60_RS08870",91.5114275768552,77.8853290650597,88.8538564068154,77.7745299813176,101.758954083811,89.7172769512098
"gene-ACX60_RS08875_ACX60_RS08875",19.5024353852314,20.4961392276473,14.2166170250905,8.33298535514117,16.1736085961025,12.0628271531038
"gene-ACX60_RS08880_ACX60_RS08880",88.5110529022042,48.1659271849712,42.6498510752714,38.8872649906588,57.9554308027005,50.5130887036223
"gene-ACX60_RS08885_ACX60_RS08885",19.5024353852314,13.3224904979707,10.6624627688179,15.2771398177588,22.2387118196409,16.5863873355178
"gene-ACX60_RS08890_ACX60_RS08890",30.0037467465099,18.4465253048826,17.7707712813631,24.9989560654235,36.3906193412306,21.8638742150007
"gene-ACX60_RS08895_ACX60_RS08895",29.2536530778472,33.818629725618,15.9936941532268,29.1654487429941,25.6082136104956,19.6020941237937
"gene-ACX60_RS08900_ACX60_RS08900",62.2577744990081,87.108591717501,62.1976994847708,68.0527137336529,72.7812386824612,73.1308896156921
"gene-ACX60_RS08905_ACX60_RS08905",84.7605845588905,68.6620664126185,55.0893909722256,49.997912130847,41.7818222065981,45.9895285212084
"gene-ACX60_RS08910_ACX60_RS08910",16.5020607105805,11.272876575206,17.7707712813631,8.33298535514117,20.890911103299,15.8324606384488
"gene-ACX60_RS08915_ACX60_RS08915",60.7575871616826,46.1163132622064,26.6561569220446,27.7766178504706,39.0862207739143,33.1727746710356
"gene-ACX60_RS08920_ACX60_RS08920",86.260771896216,75.835715142295,46.204005331544,43.0537576682294,34.3689182667178,41.4659683387945
"gene-ACX60_RS08925_ACX60_RS08925",10.5013113612785,14.3472974593531,23.102002665772,11.1106471401882,12.8041068052478,9.04712036482788
"gene-ACX60_RS08930_ACX60_RS08930",30.7538404151727,42.017085416677,19.5478484094994,23.6101251729,38.4123204157434,37.6963348534495
"gene-ACX60_RS08935_ACX60_RS08935",22.5028100598824,13.3224904979707,3.55415425627262,6.94415446261764,13.4780071634187,15.0785339413798
"gene-ACX60_RS08940_ACX60_RS08940",74.259273197612,148.597009400443,152.828633019723,184.714508705629,142.192975574068,131.937171987073
"gene-ACX60_RS08945_ACX60_RS08945",309.788685157715,487.808113618006,350.084194242853,393.039142584159,269.560143268375,281.214658006733
"gene-ACX60_RS08950_ACX60_RS08950",103.512926275459,99.4062752540894,87.0767792786791,87.4963462289823,85.5853454877089,79.162303192244
"gene-ACX60_RS08955_ACX60_RS08955",57.7572124870316,58.4139967987948,33.7644654345899,66.6638828411294,82.8897440550252,85.9476434658649
