"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS13655_ACX60_RS13655",173.049764535427,0.22256309334176,0.30906499132838,0.720117449683222,0.471452684550114,0.810897547543696,237.029599297428,188.564480894355,131.503707482087,163.882045317776,165.77948811005,151.539266110867
"gene-ACX60_RS13660_ACX60_RS13660",9.09267561327925,0.238880003249663,0.658882553684995,0.362553237923293,0.716938647404783,0.91590498353411,15.7519670419177,6.14884176829419,7.10830851254523,8.33298535514117,7.4129039398803,9.80104706189687
"gene-ACX60_RS13665_pnuC",41.2630919755292,0.535242946791616,0.496325456918761,1.07841123063576,0.280850277323003,0.684394767629114,81.0101162155768,38.9426645325299,24.8790797939083,40.2760958831823,26.2821139686665,36.1884814593115
"gene-ACX60_RS13670_ACX60_RS13670",354.638611145917,-0.052794197394221,0.247297655961351,-0.213484423008328,0.830949137719768,0.95797531141349,360.795054626782,326.913420680974,355.415425627262,427.759914897247,321.450470847537,335.497380195701
"gene-ACX60_RS13675_pgaD",76.8367229070435,-0.184406307002207,0.383038460295616,-0.481430263843188,0.630210731760386,0.879143186713827,86.260771896216,47.1411202235888,83.5226250224065,58.3308974859882,99.0633526511277,86.7015701629339
"gene-ACX60_RS13680_pgaC",387.134664214912,-0.143197019493394,0.243793963003047,-0.587369013282765,0.556955900150852,0.852666563894655,398.299738059919,327.938227642357,378.517428293034,351.374215808453,421.861624215006,444.816751270704
"gene-ACX60_RS13685_pgaB",638.401907737103,0.0757892506427267,0.267623808535971,0.283193229546093,0.777028718057109,0.936935206458469,816.852005173732,554.420566107859,593.543760797527,561.087680579505,626.727333098971,677.780100665022
"gene-ACX60_RS13690_ACX60_RS13690",112.520791012286,0.155017959647653,0.378844353491663,0.409186406551694,0.682402869346889,0.90610447221226,175.521918467083,97.3566613313247,81.7455478942702,88.8851771215058,119.280363396256,112.33507786328
"gene-ACX60_RS13695_ACX60_RS13695",90.5875448856402,-0.379856335136118,0.44086466381737,-0.86161665089465,0.388898505129287,0.759144203142091,120.01498698604,60.4636107215595,55.0893909722256,62.4973901635588,123.323765545281,122.136124925176
"gene-ACX60_RS13700_dctA",37.5964760836956,-0.108248230485551,0.353849121369413,-0.305916346680826,0.759668339407014,0.932987032623606,36.7545897644746,35.8682436483828,35.5415425627262,43.0537576682294,40.4340214902562,33.9267013681046
"gene-ACX60_RS13705_ACX60_RS13705",79.6642956154787,0.12659643888168,0.294314687227109,0.430139725864213,0.667094003850294,0.900978794150206,90.7613339081925,87.108591717501,71.0830851254523,70.8303755187,83.5636444131961,74.63874300983
"gene-ACX60_RS13710_ACX60_RS13710",33.4127092931755,0.109887997477436,0.477688248191257,0.230041241109701,0.818059723167968,0.95295454954035,45.7557137884276,29.7194018800886,26.6561569220446,51.3867430233705,23.5865125359828,23.3717276091387
"gene-ACX60_RS13715_ACX60_RS13715",492.758261125059,-0.0932136405760234,0.273076723302988,-0.341345975770332,0.732843140337909,0.922274663429319,579.072312207641,386.352224441152,463.817130443577,547.19937165427,438.035232811109,542.073295192604
"gene-ACX60_RS13720_ACX60_RS13720",164.233775755118,0.102979199390997,0.278882556432021,0.369256509652295,0.71193653871032,0.913705098850838,189.773698171675,179.341218241914,140.389093122768,141.6607510374,150.279779872119,183.958114084834
"gene-ACX60_RS13725_ACX60_RS13725",839.464024077147,0.340685003513372,0.265022337507759,1.28549542924244,0.198619212954341,0.604398599959711,1146.89321938534,905.929353862011,760.58901084234,663.861166626247,809.354330163295,750.157063583645
"gene-ACX60_RS13730_ACX60_RS13730",1064.72316562812,-0.502276721657315,0.399040923862244,-1.25870980047828,0.208135170208577,0.618320585969411,1027.62832606796,799.349429878245,817.455478942702,633.306886990729,1791.22715201835,1319.37171987073
"gene-ACX60_RS13735_betI",403.025205573288,-1.20692288972022,0.427344885384964,-2.82423618720274,0.0047393446112011,0.123891490672798,170.271262786444,244.928863770385,318.096805936399,298.598641892559,820.810636252201,565.445022801743
"gene-ACX60_RS13740_betB",1530.1122549637,-0.713610772949456,0.373936002921242,-1.90837674728998,0.0563425399957256,0.365488186119335,894.861746714658,970.4921924291,1615.3631094759,1299.94571540202,2595.86417967445,1804.14658608609
"gene-ACX60_RS13745_betA",1054.55133981988,-0.977051166094749,0.540745563454081,-1.8068593292818,0.0707842152874815,0.395819106180086,313.539153501029,608.735335061125,1211.96660138896,705.526093401952,2134.24243432736,1353.29842123884
"gene-ACX60_RS13750_mqo",4292.69681945809,0.727952092545017,0.419784431983259,1.73410931202434,0.0828986895845889,0.422624390248695,8408.5500257094,5043.07505696262,2606.97214697596,2919.32253608446,3551.45488756084,3226.80626345528
"gene-ACX60_RS13755_ACX60_RS13755",14.6655397069744,1.44186330657394,0.639853649243343,2.25342671449794,0.0242322567044382,0.257218277783286,31.5039340838354,22.545753150412,10.6624627688179,2.77766178504706,11.4563060889059,9.04712036482788
"gene-ACX60_RS13760_ACX60_RS13760",73.7078704555812,-1.2712954286039,0.48106370854653,-2.64267581615115,0.00822537482973074,0.15765818756933,33.7542150898236,25.6201740345591,72.8601622535887,62.4973901635588,131.410569843333,116.104711348625
"gene-ACX60_RS13765_ACX60_RS13765",137.283821599695,-0.658824653869281,0.397102399514318,-1.65908001229674,0.0970996703458989,0.449412063466381,61.5076808303453,109.654344867913,151.051555891586,126.383611219641,193.409402795059,181.696333993627
"gene-ACX60_RS13770_ACX60_RS13770",284.986206297561,0.0922651659536864,0.279205291175195,0.330456366229077,0.741055157155093,0.923488232872667,272.284001724577,364.831278252122,243.459566554674,313.875781710317,262.147239328494,253.319370215181
"gene-ACX60_RS13775_ACX60_RS13775",32.1819036641429,0.256224487057968,0.425395100817223,0.602321198729691,0.546960352579272,0.851528890771935,30.7538404151727,45.0915063008241,28.4332340501809,36.1096032056117,32.347217192205,20.3560208208627
"gene-ACX60_RS13780_ACX60_RS13780",8.23807424375948,-0.329983807498021,0.707093119326665,-0.466676592486504,0.640731279231273,0.885298310392674,11.2514050299412,8.19845569105892,1.77707712813631,6.94415446261764,11.4563060889059,9.80104706189687
"gene-ACX60_RS13785_ACX60_RS13785",66.2870615053561,-0.461001087258126,0.434364315043608,-1.06132357399535,0.28854287592725,0.692848462555852,77.259647872263,47.1411202235888,42.6498510752714,48.6090812383235,111.193559098205,70.8691095244851
"gene-ACX60_RS13790_ACX60_RS13790",31.4980820723796,0.208214970710395,0.392178287741333,0.530919169211444,0.595474793493776,0.864327530500652,26.2532784031962,39.9674714939122,35.5415425627262,29.1654487429941,31.673316834034,26.3874343974147
"gene-ACX60_RS13795_ACX60_RS13795",59.9233534038139,-0.233429014170072,0.314357211722074,-0.742559755163019,0.457748261578633,0.803697926992553,51.7564631377296,57.3891898374124,56.8664681003619,58.3308974859882,74.129039398803,61.0680624625882
"gene-ACX60_RS13800_ACX60_RS13800",24.8066521840428,-0.0700424478870586,0.416618894312759,-0.168121150632398,0.866487970375178,0.969241310084547,24.0029973972079,28.6945949187062,19.5478484094994,24.9989560654235,28.9777154013503,22.6178009120697
"gene-ACX60_RS13805_ACX60_RS13805",8.02087586187692,-0.550040253207681,0.71719438205227,-0.766933298659879,0.443121174402089,0.795238348292958,5.25065568063923,6.14884176829419,8.88538564068154,5.55532357009411,15.4997082379315,6.78534027362091
"gene-ACX60_RS13810_ACX60_RS13810",214.44941456213,0.748197611750343,0.402677329474774,1.85805744943785,0.0631608564755263,0.37983612151157,136.51704769662,377.12896178871,293.217726142491,173.603861565441,144.888577006751,161.340313172764
"gene-ACX60_RS13815_ACX60_RS13815",336.929251714572,0.0379730018718151,0.31493736134952,0.120573188614711,0.904029106263141,0.97889020237134,235.529411960103,336.136683333416,454.931744802895,315.264612602841,332.906776936443,346.806280651736
"gene-ACX60_RS13820_ACX60_RS13820",332.296427139848,-0.26341761851758,0.312346624165261,-0.84335029783516,0.399032560267688,0.768291008473436,272.284001724577,263.375389075268,373.186196908625,269.433193149564,452.861040690869,362.638741290184
"gene-ACX60_RS13825_ACX60_RS13825",251.983653457302,-0.196165067944997,0.422992483681669,-0.463755446048597,0.642822967557398,0.886097595850005,157.519670419177,243.904056809003,305.657266039445,147.216074607494,379.405901650237,278.198951218457
"gene-ACX60_RS13830_ACX60_RS13830",1122.26807563029,-0.671355559523358,0.367533872372827,-1.82664948726776,0.0677524876276731,0.390513914211501,634.579243688685,672.273366666831,1293.71214928323,1145.78548633191,1725.1849169176,1262.07329089349
"gene-ACX60_RS13835_ACX60_RS13835",548.364595380906,0.204426428710434,0.270529803880941,0.755652152841545,0.449857778341195,0.797806743013941,539.317347768516,535.974040802977,685.951771460615,619.418578065494,429.274528154887,480.251306032947
"gene-ACX60_RS13840_ACX60_RS13840",456.916997562209,0.141601897244544,0.336221721400052,0.421156303212366,0.67364095016334,0.904116842372441,678.834770139787,331.012648526504,426.498510752714,483.313150598188,418.492122424152,403.35078293191
"gene-ACX60_RS13845_ACX60_RS13845",181.470992030576,-0.69124045665055,0.288152189662682,-2.39887282293337,0.0164456253889455,0.210649427945978,103.512926275459,149.621816361825,165.268172916677,229.157097266382,220.365417121896,220.900522241214
"gene-ACX60_RS13850_hemB",2272.53644033359,0.560648933102615,0.330220323238637,1.69780262948097,0.0895450194727431,0.432376343829416,3305.66279779673,2510.77705538679,2306.64611232093,2502.6732683274,1303.32329270259,1706.13611546712
"gene-ACX60_RS13855_ACX60_RS13855",505.607979532319,0.302405123028151,0.307796298993344,0.982484597823869,0.325861167196074,0.717644765923657,748.593481325422,501.130604115976,422.944356496441,516.645092018753,425.905026364032,418.42931687329
"gene-ACX60_RS13860_ACX60_RS13860",478.539420310498,0.177858978665843,0.26681188658009,0.666608152078916,0.50502246055972,0.831110834546297,504.062945341366,550.32133826233,467.371284699849,559.698849686982,377.384200575724,412.397903296738
"gene-ACX60_RS13865_ACX60_RS13865",106.475170051016,0.46053711956849,0.384957607931785,1.19633203781259,0.231567011139985,0.641385528169,85.5106782275532,148.597009400443,135.057861738359,124.994780327118,64.020534026239,80.670156586382
"gene-ACX60_RS13870_ACX60_RS13870",195.41764552069,0.0939782069159821,0.421340888991323,0.223045541914916,0.823500061858515,0.95522840607744,335.291869892248,122.976835365884,145.720324507177,180.548016028059,186.670399213349,201.29842811742
"gene-ACX60_RS13875_ACX60_RS13875",170.262280923939,-0.088587769601068,0.290869352507074,-0.304562061411793,0.760699718601839,0.933097046080534,195.024353852314,124.001642327266,175.930635685495,180.548016028059,183.974797780666,162.094239869833
"gene-ACX60_RS13880_ACX60_RS13880",213.917436796731,-0.513032868324207,0.26443878922538,-1.94008174756447,0.0523697558595237,0.352616509136233,183.02285515371,169.09314862809,177.707712813631,205.546972093482,291.798855088016,256.335077003457
"gene-ACX60_RS13885_ACX60_RS13885",605.690382101911,-0.523626461592333,0.309796145724369,-1.69022910329624,0.0909841325530312,0.436071360403572,334.541776223585,515.47790157533,643.301920385344,748.579851070182,706.921475721313,685.319367635712
"gene-ACX60_RS13890_ACX60_RS13890",168.51025432513,-0.0608591141271974,0.2695223005741,-0.225803631081968,0.821354152817336,0.95412192100079,141.767703377259,161.919499898414,191.924329838721,193.04749406077,161.062185602854,161.340313172764
"gene-ACX60_RS13895_ACX60_RS13895",59.7830507378497,-0.409152898738201,0.352692897288236,-1.16008261545404,0.246015171429075,0.656707658052907,58.5073061556943,43.0418923780593,53.3123138440893,49.997912130847,82.2158436968543,71.6230362215541
"gene-ACX60_RS13900_ACX60_RS13900",50.7385805370985,-0.650275448373088,0.336973452891736,-1.92975275290309,0.0536374801785694,0.357543997648663,45.0056201197649,32.7938227642357,40.8727739471351,55.5532357009411,65.3683347425809,64.8376959479332
"gene-ACX60_RS13905_fur",1087.38149284411,-0.213760717147929,0.293248245469977,-0.728941163161415,0.466037653800789,0.808231567788105,1341.16747956899,771.679641920921,906.309335349517,1237.44832523846,1093.06638095326,1174.61779403349
"gene-ACX60_RS13910_bamE",982.599428988085,0.0998933130229908,0.264584935782775,0.377547242920147,0.705766962689038,0.912649593652815,1284.91045441929,868.011496290863,895.6468725807,902.740080140293,934.025896424918,1010.26177407245
"gene-ACX60_RS13915_ACX60_RS13915",237.225356630142,-0.249839969956702,0.242444187830216,-1.03050509147147,0.302772963411261,0.705427775953029,200.275009532954,239.804828963473,209.695101120084,270.822024042088,235.865125359828,266.890050762423
"gene-ACX60_RS13920_ACX60_RS13920",1259.9312214329,0.118542342218767,0.27364826636394,0.433192374261604,0.66487501840923,0.899038569291461,1024.62795139331,1499.2925845024,1410.99923974023,1406.88569412633,1037.13265122507,1180.64920761004
"gene-ACX60_RS13925_ACX60_RS13925",590.163316181716,-0.876237930066299,0.377036009083754,-2.32401656328707,0.0201246063307803,0.234683187348136,262.532784031962,346.384752947239,643.301920385344,681.915968229053,855.179554518919,751.664916977783
"gene-ACX60_RS13930_ACX60_RS13930",455.703743130137,0.393510724066747,0.300021563146393,1.31160813889479,0.189652385488384,0.596811832953035,371.29636598806,635.380316057066,547.339755465983,338.874737775741,413.100919558784,428.230363935186
"gene-ACX60_RS13935_ACX60_RS13935",175.742993449135,3.20009158639142,1.32278034631721,2.41921615731657,NA,NA,870.85874931745,33.818629725618,46.204005331544,34.7207723130882,29.6516157595212,39.2041882475875
"gene-ACX60_RS13940_argB",937.259080099125,0.48286177551998,0.309386021050908,1.56070973691642,0.118592252830479,0.492519494206211,1387.67328702608,868.011496290863,1020.04227155024,983.292271906658,635.488037755193,729.047116065714
"gene-ACX60_RS13945_ACX60_RS13945",1649.5504861065,0.918784815970817,0.407118493658352,2.25679950747177,0.024020605540162,0.256108508166523,3316.91420282667,1707.32839766302,1446.54078230296,1536.04696713102,822.158436968543,1068.31412974676
"gene-ACX60_RS13950_dut",213.004239568506,-0.752179160296757,0.362256176940273,-2.07637359464756,0.0378594114716718,0.303363590444431,107.263394618773,132.200098018325,239.905412298402,241.656575299094,274.277445775571,282.722511400871
"gene-ACX60_RS13955_rep",494.966298958744,-0.377329856953606,0.220137393734206,-1.71406525058253,0.0865167428586627,0.427724554762896,449.306107528986,386.352224441152,456.708821931031,554.143526116888,546.53319047663,576.753923257778
"gene-ACX60_RS13960_ACX60_RS13960",18849.223283818,0.430813992756335,0.348019413085356,1.23790218751582,0.215752331133391,0.624124615949071,22239.5271821818,22587.7702358287,20098.7423192217,23807.3391596383,10675.929474144,13686.0313318934
"gene-ACX60_RS13965_ACX60_RS13965",454.160762563297,0.496085743123534,0.33860970761534,1.46506651158119,0.142902772237783,0.529132052724401,756.09441801205,395.575487093593,440.715127777805,444.425885607529,344.363083025349,343.79057386346
"gene-ACX60_RS13970_ACX60_RS13970",296.431089613039,0.464117229000622,0.275200363617176,1.68647026079603,0.0917052584638528,0.437356815960614,342.792806578876,312.566123221621,374.963274036761,291.654487429941,192.735502436888,263.874343974147
"gene-ACX60_RS13975_minC",653.44461024242,-0.00355074905113758,0.258203401583145,-0.0137517516398566,0.989028035502918,0.998434176260149,648.080929724614,533.924426880212,776.582704995567,729.136218574852,607.184222712014,625.759158567262
"gene-ACX60_RS13980_minD",4528.85848446195,0.62277770605958,0.298323258025566,2.08759353924128,0.0368345152976444,0.30144164559909,6978.8714932382,4788.92293053979,4703.92315817681,4392.87211305192,2872.16332652453,3436.39788524046
"gene-ACX60_RS13985_minE",1185.60727373665,-0.225258699319851,0.345835239574314,-0.651346865626304,0.514822601851098,0.834915376793906,732.841514283505,1260.51256250031,1286.60384077069,1670.7635637058,978.5033200642,1184.41884109538
"gene-ACX60_RS13990_ACX60_RS13990",276.795085790638,-0.306308763749212,0.320839164635664,-0.954711261940378,0.339723733070366,0.725481037071569,333.04158888626,214.184654928914,193.701406966858,281.932671182276,272.255744701058,365.65444807846
"gene-ACX60_RS13995_rhtC",550.314453884531,0.158827877876843,0.345091637682242,0.460248410954224,0.645337926130172,0.887540013449959,386.298239361315,690.719891971714,664.626845922979,663.861166626247,400.296812753536,496.083766671396
"gene-ACX60_RS14000_ACX60_RS14000",3568.8073071726,0.15413047447629,0.283961546565245,0.54278643126377,0.587276856578607,0.85853586144664,3094.13638323383,4756.12910777556,3426.2047030468,4030.38725010328,3079.72463684118,3026.26176203493
"gene-ACX60_RS14005_trxB",1637.81630736762,-0.261469669801231,0.274930056478371,-0.951040687040347,0.341583722086904,0.728590811472598,1221.15249258295,1436.77935985808,1812.61867069903,2079.07984610772,1498.75439657216,1778.51307838575
"gene-ACX60_RS14010_aat",273.309742861638,-0.171545519346816,0.265960657984825,-0.645003364958601,0.518925005086327,0.83685105927823,233.279130954115,292.069983993974,247.013720810947,236.101251729,320.776570489366,310.617799192424
"gene-ACX60_RS14015_ACX60_RS14015",1227.45069525729,-0.296565976433648,0.251655143288824,-1.1784618130903,0.238612547505434,0.650145725911337,888.860997365356,1183.65204039663,1235.06860405473,1229.11533988332,1498.08049621399,1329.9266936297
"gene-ACX60_RS14020_rimI",57.8282101654219,0.204005845794761,0.363504468876999,0.561219636239994,0.574647818326445,0.85695540785567,84.0104908902277,51.2403480691183,49.7581595878166,47.2202503458,55.9337297281877,58.8062823713812
"gene-ACX60_RS14025_ACX60_RS14025",175.559020376389,-0.297113527060044,0.382796489222154,-0.776165757590362,0.43765112147551,0.791351339780839,85.5106782275532,198.812550508179,190.147252710585,168.048537995347,216.322014972871,194.513087843799
"gene-ACX60_RS14030_ACX60_RS14030",59.4236232786644,0.0715866414408681,0.30587030175313,0.234042471696537,0.814952006503193,0.95295454954035,63.7579618363336,56.3643828760301,62.1976994847708,62.4973901635588,55.9337297281877,55.7905755831053
"gene-ACX60_RS14035_tuf",85395.6333218634,0.0495411164197359,0.222885265209375,0.222271832878669,0.824102277782589,0.955293996284564,101416.414471547,81267.1920376215,77899.9529889832,82354.8942648602,85244.3519064745,84190.9942616941
"gene-ACX60_RS14040_fusA",39467.3468913898,-0.48014740675154,0.304557735093082,-1.57653985246769,0.114901441902291,0.48500503371388,27724.2120874438,33362.5906278029,37794.876361203,32065.3276465832,56430.3942921597,49426.6803331459
"gene-ACX60_RS14045_rpsG",5176.22004914903,-0.314774241060457,0.31034167472357,-1.01428285885495,0.310447800820368,0.710369388504825,3694.9614118327,5076.89368668824,5071.77812370102,4077.60750044908,7253.18955499379,5882.89001722933
"gene-ACX60_RS14050_rpsL",4626.06164781689,-0.345043147016524,0.289628053951971,-1.19133192488923,0.233523305766512,0.644389426918718,4136.01648900639,4075.65728541767,4016.19430958806,3594.29434985089,6403.40120334024,5530.80624969811
"gene-ACX60_RS14055_ACX60_RS14055",3756.29176400087,0.751259775231,0.309677659567231,2.42594114241522,0.0152687463248528,0.203352126154288,5174.8962201043,4908.82534502153,4051.73585215078,3772.0647040939,2041.24418489977,2588.98427773491
"gene-ACX60_RS14060_ACX60_RS14060",5292.01233868472,-0.444961433257328,0.357329324530182,-1.2452418615303,0.213042859230241,0.622296702985766,3183.3975298047,3468.97156427931,6797.32001512138,6470.56312826712,5329.20403241577,6502.61776222004
"gene-ACX60_RS14065_hemJ",1144.7238526758,-0.425833358974752,0.428439911903885,-0.993916176208817,0.320263678349912,0.714539335911451,453.806669540962,972.541806351864,1506.96140465959,1341.61064217773,1130.80480101083,1462.61779231384
"gene-ACX60_RS14070_ACX60_RS14070",86.639249594735,-0.150863387409259,0.382849106173993,-0.394054432872821,0.693540852049506,0.912107117648418,90.0112402395297,95.30704740856,58.6435452284982,129.161273004688,66.0422351007518,80.670156586382
"gene-ACX60_RS14075_ACX60_RS14075",115.569344273448,0.994804457417724,0.27668095806298,3.59549303422349,0.000323777792373585,0.0292128513169067,140.267516039934,173.19237647362,147.497401635314,84.7186844439352,70.0856372497774,77.654449798106
"gene-ACX60_RS14080_ACX60_RS14080",1947.78078301207,0.118364051446119,0.259321296411762,0.456437836320913,0.648075162973146,0.887670782467957,1668.95841277461,1976.85262850658,2438.14981980302,2097.13464771053,1658.46878145868,1847.12040781903
"gene-ACX60_RS14085_ACX60_RS14085",291.776107461144,0.278546370118589,0.255898323695108,1.08850408277963,0.276372635167985,0.681539150790536,264.78306503795,367.905699136269,326.982191577081,280.543840289753,247.321431448734,263.120417277078
"gene-ACX60_RS14090_ACX60_RS14090",0.500062445775165,2.6854888605382,3.36445273420824,0.79819485446574,0.424757422967009,NA,3.00037467465099,0,0,0,0,0
"gene-ACX60_RS14095_ACX60_RS14095",81.3734517055808,-0.456119134198705,0.407146535019068,-1.12028249037498,0.262593401162178,0.6740395339931,57.7572124870316,61.4884176829419,88.8538564068154,52.7755739158941,123.323765545281,104.041884195521
"gene-ACX60_RS14100_ACX60_RS14100",151.467915346614,-0.788492091864855,0.430654308253075,-1.83091653039146,0.0671130026252253,0.389338289619075,78.0097415409258,84.0341708333539,174.153558557358,127.772442112165,260.125538253982,184.712040781903
"gene-ACX60_RS14105_ACX60_RS14105",204.283986836066,-0.644400818921909,0.365574556202438,-1.76270697177587,0.0779499243037436,0.415541029264713,99.0123642634827,154.745851168737,227.465872401448,213.879957448623,287.081552580819,243.518323153284
"gene-ACX60_RS14110_ACX60_RS14110",89.2948412473397,-0.591478172425931,0.519509481603825,-1.13853200638403,0.254898401954138,0.665807448674446,32.2540277524982,61.4884176829419,122.618321841405,63.8862210560823,140.171274499555,115.350784651556
"gene-ACX60_RS14115_ACX60_RS14115",263.369841542427,-0.266744775953782,0.415348753613862,-0.642218794766788,0.520731131373183,0.83685105927823,126.765830004004,225.45753150412,367.854965524216,231.934759051429,334.928478010955,293.277485159837
"gene-ACX60_RS14120_ACX60_RS14120",286.981629827229,-0.480608854536248,0.59819445959337,-0.803432473886416,0.421724811674569,0.781296622822943,50.2562758004041,309.491702337474,360.746657011671,247.211898869188,423.209424931348,330.973820013287
"gene-ACX60_RS14125_ACX60_RS14125",79.2509854388984,0.0555104866955451,0.413866465606095,0.134126563296815,0.893302494950313,0.975470107193852,122.265267992028,62.5132246443243,56.8664681003619,58.3308974859882,96.3677512184439,79.162303192244
"gene-ACX60_RS14130_ACX60_RS14130",54.6900491229434,-0.301399406642354,0.428281447762878,-0.703741449032428,0.481593802611408,0.815361691594684,45.0056201197649,39.9674714939122,63.9747766129071,34.7207723130882,84.911445129538,59.5602090684502
"gene-ACX60_RS14135_ACX60_RS14135",0.500062445775165,2.6854888605382,3.36445273420824,0.79819485446574,0.424757422967009,NA,3.00037467465099,0,0,0,0,0
"gene-ACX60_RS14140_ACX60_RS14140",97.063935001478,0.260890295078638,0.29267282150465,0.891405952002595,0.372711425767071,0.753391942040918,90.7613339081925,119.902414481737,106.624627688179,97.218162476647,90.9765483530764,76.900523101037
"gene-ACX60_RS14145_coaD",660.436104264458,0.476429379117869,0.267705414933318,1.77967778214924,0.0751287085616101,0.407116380178455,738.842263632807,909.003774746158,655.741460282298,629.140394313158,456.904442839895,572.984289772433
"gene-ACX60_RS14150_smpB",416.278103753203,-0.459901748971343,0.267367746949225,-1.72010930345567,0.0854125749284778,0.426695104761657,342.792806578876,344.335139024475,366.07788839608,366.651355626212,548.554891551142,529.256541342431
"gene-ACX60_RS14155_ACX60_RS14155",280.880980443364,-0.158668731742267,0.409046691976285,-0.387898826355661,0.698090906694488,0.912614260549751,202.525290538942,303.34286056918,289.663571886218,447.203547392576,165.105587751879,277.445024521388
"gene-ACX60_RS14160_pgeF",292.53997995385,-0.137827409825463,0.234740209528636,-0.587148704102394,0.55710383975162,0.852666563894655,279.784938411205,309.491702337474,245.236643682811,309.709289032747,301.90736046058,309.109945798286
"gene-ACX60_RS14165_rluD",566.611412019907,-0.1643433828546,0.209060163860025,-0.786105682786296,0.431805575316519,0.788433646712629,558.819783153747,504.205025000124,540.231446953438,586.086636644929,607.184222712014,603.141357655192
"gene-ACX60_RS14170_ACX60_RS14170",3031.31060998009,0.167448233913434,0.275961127166829,0.606781961041219,0.543995621030819,0.85027293040287,3437.67928348137,2736.23458689091,3445.7525514563,3597.07201163594,2319.56503282436,2651.56019359164
"gene-ACX60_RS14175_ACX60_RS14175",749.080881158631,-0.157332892789966,0.253666786407494,-0.620234501403052,0.535103409960829,0.844957873881104,576.07193753299,819.845569105892,730.378699664023,723.580895004758,867.309760965995,777.298424678129
"gene-ACX60_RS14180_hemA",605.318287679582,-0.303597580145036,0.232922866747841,-1.30342539736,0.192429570483487,0.596811832953035,552.819033804445,536.998847764359,536.677292697165,569.420665934647,681.313262110817,754.680623766059
"gene-ACX60_RS14185_ACX60_RS14185",635.129151093114,-0.0287131626847164,0.209926519464209,-0.13677720546218,0.891206901693667,0.975385237665931,668.333458778508,590.288809756242,627.308226232117,651.361688593535,621.336130233604,652.146592964677
"gene-ACX60_RS14190_lolB",316.664662965553,-0.103409514312215,0.265545842249075,-0.389422456915065,0.696963662339144,0.912614260549751,285.785687760507,314.615737144386,314.542651680127,398.594466154253,267.538442193862,318.910992860183
"gene-ACX60_RS14195_ispE",1220.30355501874,-0.520739162513705,0.24301278085798,-2.14284681108206,0.0321254010873436,0.289840588410964,1167.14574843924,878.259565904687,961.398726321743,1302.72337718707,1406.43004750274,1605.86386475695
"gene-ACX60_RS14200_ACX60_RS14200",0,NA,NA,NA,NA,NA,0,0,0,0,0,0
"gene-ACX60_RS14205_ACX60_RS14205",0,NA,NA,NA,NA,NA,0,0,0,0,0,0
"gene-ACX60_RS14210_ACX60_RS14210",0,NA,NA,NA,NA,NA,0,0,0,0,0,0
"gene-ACX60_RS14215_ACX60_RS14215",0,NA,NA,NA,NA,NA,0,0,0,0,0,0
"gene-ACX60_RS14220_ACX60_RS14220",3051.22655331662,-0.409896492867891,0.35921310082446,-1.14109561128785,0.253830137417462,0.665807448674446,3601.94979691851,2045.5146949192,2214.23810165784,2311.01460515915,4166.7259145709,3967.9162066741
"gene-ACX60_RS14225_rplY",1092.31623507193,-1.60490936235593,0.452871349730414,-3.54385271515035,0.000394325465097893,0.0347102586228853,327.040839536958,476.5352370428,821.009633198975,915.239558173005,2322.26063425705,1691.81150822281
"gene-ACX60_RS14230_pth",473.253035145883,0.306348810452504,0.318027785609989,0.963276871751679,0.33540859673834,0.72176390352239,709.588610554959,499.080990193212,358.969579883534,444.425885607529,402.99241418622,424.460730449841
"gene-ACX60_RS14235_ACX60_RS14235",850.70281195924,0.49073794833038,0.443836526566019,1.10567273975227,0.268868193188146,0.679158364773575,1695.21169117781,714.290452083508,570.441758131755,844.409182654305,548.554891551142,731.308896156921
"gene-ACX60_RS14240_ACX60_RS14240",194.836780624938,0.252760970511385,0.260635797101363,0.969786089717694,0.332153127903953,0.720830209624393,182.272761485048,218.283882774444,236.351258042129,170.826199780394,163.757787035538,197.528794632075
"gene-ACX60_RS14245_ACX60_RS14245",517.414996506935,0.437167947507597,0.306617063327438,1.4257782745794,0.153932353924744,0.542521352846094,397.549644391256,685.595857164802,703.722542741978,452.75887096267,411.753118842442,453.109944938463
"gene-ACX60_RS14250_ribB",429.533189996438,0.665509901348916,0.513262594503052,1.29662653868878,0.194759716592382,0.59973363240777,1021.62757671866,293.094790955356,264.78449209231,312.486950817794,356.493289472425,328.71203992208
"gene-ACX60_RS14255_ACX60_RS14255",455.312970494211,0.228827093093652,0.246475621350572,0.92839645495074,0.353201956757322,0.7406622954358,509.313601022006,429.394116819211,534.900215569029,466.647179887906,361.884492337793,429.738217329324
"gene-ACX60_RS14260_ACX60_RS14260",308.271684748472,0.222756215952658,0.278999776362634,0.798410016154018,0.424632592688653,0.78243514935781,417.052079776488,285.92114222568,291.440649014355,302.765134570129,299.885659386067,252.565443518112
"gene-ACX60_RS14265_lysM",17426.9825008069,0.807601984976358,0.53651361196623,1.50527771703058,0.132252691586571,0.515834988402174,19303.6605630358,24695.7981553922,22542.2233704091,24007.3308081617,4294.76698262338,9718.11512521928
